Unnamed: 0,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
1462,0.8694266324808197,0.8615136581655154,0.8517421903473309,0.8459186435931103,0.8615136581655154,dna,5,KNN,True,5
1463,0.8716244346786219,0.8629235272491005,0.8533592369325896,0.8472612672256463,0.8629235272491005,dna,5,KNN,False,5
1464,0.9055240326176288,0.9150320916306344,0.8978778639643785,0.8868677996100093,0.9150320916306344,dna,0,KNN,True,10
1465,0.9036402021623696,0.9142922723729549,0.8964212859915334,0.8848334233989213,0.9142922723729549,dna,0,KNN,False,10
1466,0.905526985329941,0.9152453850410132,0.8979063037910004,0.8871508736084299,0.9152453850410132,dna,1,KNN,True,10
1467,0.9045850701023116,0.9148754754121736,0.8967964233430843,0.8857426283268038,0.9148754754121736,dna,1,KNN,False,10
1468,0.909287756578397,0.9179061101079938,0.9011951629945412,0.8903895261029378,0.9179061101079938,dna,2,KNN,True,10
1469,0.9067799195878014,0.915371698314652,0.8986463673164682,0.8879442947371965,0.915371698314652,dna,2,KNN,False,10
1470,0.907405402479294,0.9178664213709532,0.9001558554255024,0.8886314685694572,0.9178664213709532,dna,3,KNN,True,10
1471,0.907405402479294,0.9178664213709532,0.9001558554255024,0.8886314685694572,0.9178664213709532,dna,3,KNN,False,10
1472,0.9083507625379548,0.9201325277280492,0.9021825830987475,0.890402867326982,0.9201325277280492,dna,4,KNN,True,10
1473,0.905211045112523,0.9178841090588026,0.8989985712487563,0.8869130254611214,0.9178841090588026,dna,4,KNN,False,10
1474,0.9008134722420436,0.912482744631314,0.894029251852564,0.8822668345986051,0.912482744631314,dna,5,KNN,True,10
1475,0.9048887073517616,0.9169614856837178,0.8984222560802653,0.8866235811865557,0.9169614856837178,dna,5,KNN,False,10
1476,0.8672327672327672,0.8965552894538144,0.8641489719060311,0.8509786518813206,0.8965552894538144,dna,0,KNN,True,20
1477,0.8615847206980213,0.8917651914133164,0.8586384899222941,0.845626759119137,0.8917651914133164,dna,0,KNN,False,20
1478,0.8625177777887139,0.8907091530194429,0.8586995561846518,0.8462016417173224,0.8907091530194429,dna,1,KNN,True,20
1479,0.8618898343036273,0.8896185752521278,0.8581784167183157,0.8463979999615182,0.8896185752521278,dna,1,KNN,False,20
1480,0.8631501503422685,0.8892677603251622,0.8585293162157438,0.8465528111019902,0.8892677603251622,dna,2,KNN,True,20
1481,0.8634611693724994,0.8906361096728966,0.8591169519380731,0.8468603559214088,0.8906361096728966,dna,2,KNN,False,20
1482,0.866920763965099,0.8935479209230763,0.8628339787875026,0.8506557265299304,0.8935479209230763,dna,3,KNN,True,20
1483,0.870056544440781,0.8967251312621848,0.8661757453194326,0.8535366344728758,0.8967251312621848,dna,3,KNN,False,20
1484,0.86158521281674,0.8905942018541984,0.8576738574701235,0.8455056308264641,0.8905942018541984,dna,4,KNN,True,20
1485,0.8625281122818068,0.8909483556613467,0.8590064842573009,0.8464697113100665,0.8909483556613467,dna,4,KNN,False,20
1486,0.8647116430367662,0.8916683570495548,0.860481933847867,0.8483470382638625,0.8916683570495548,dna,5,KNN,True,20
1487,0.862515809313839,0.8897872408446427,0.8579424822273882,0.8452953896097103,0.8897872408446427,dna,5,KNN,False,20
1488,0.6971171685457399,0.681060953540072,0.6390454539420883,0.6427542158294439,0.681060953540072,dna,0,SVC,True,1
1489,0.6971171685457399,0.681060953540072,0.6390454539420883,0.6427542158294439,0.681060953540072,dna,0,SVC,False,1
1490,0.6971112631211154,0.6811094416710198,0.6385645136387862,0.6421474807608004,0.6811094416710198,dna,1,SVC,True,1
