Unnamed: 0,ds,alg,task,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,diff_test_accuracy,diff_test_balanced_accuracy,diff_test_f1,diff_test_precision,diff_test_recall
1728.0,sonar,KNN,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1729.0,sonar,KNN,hyperparameter,-0.0240384615384615,-0.0260416666666665,-0.0381775067750675,-0.0156512605042017,-0.0520833333333333,,,,,
1730.0,sonar,KNN,hyperparameter,-0.0192307692307692,-0.0200892857142855,-0.0176763113561784,-0.04025302976962,-0.03125,,,,,
1731.0,sonar,KNN,hyperparameter,0.0,0.0,0.0,-0.0113434552564987,0.0,,,,,
1732.0,sonar,KNN,hyperparameter,0.0,0.0,0.0016298485567588,-0.0101192082771031,0.0,,,,,
1733.0,sonar,KNN,hyperparameter,0.0048076923076922,0.0035548941798939,0.0007015024096537,0.0020919837853475,-0.0104166666666667,,,,,
1734.0,sonar,SVC,hyperparameter,0.0,-0.0007440476190475,0.0011820330969267,-0.0137314217691792,-0.0104166666666667,,,,,
1735.0,sonar,SVC,hyperparameter,-0.0144230769230769,-0.0146726190476191,-0.0176445578231292,-0.0147946859903382,-0.0204166666666666,,,,,
1736.0,sonar,SVC,hyperparameter,-0.0144230769230768,-0.0148809523809523,-0.0162056737588651,-0.0327802385616357,-0.0208333333333333,,,,,
1737.0,sonar,SVC,hyperparameter,0.0,-0.0007440476190475,-0.0029147794313554,0.0116679659013754,-0.0104166666666667,,,,,
1738.0,sonar,SVC,hyperparameter,0.0048076923076922,0.0059093915343915,0.0080712440014766,-0.0063371569950517,0.0104166666666667,,,,,
1739.0,sonar,SVC,hyperparameter,-0.0144230769230768,-0.0133928571428572,-0.0135992907801417,-0.0266861761426978,0.0,,,,,
1740.0,sonar,LR,hyperparameter,-0.0288461538461537,-0.0288128306878306,-0.0314904362776702,-0.0465197083618136,-0.0212500000000001,,,,,
1741.0,sonar,LR,hyperparameter,-0.0240384615384615,-0.0235185185185184,-0.0227659574468084,-0.0372727272727273,-0.0108333333333334,,,,,
1742.0,sonar,LR,hyperparameter,-0.0048076923076922,-0.0037202380952381,-0.0018209967388967,-0.2330875646093038,0.0,,,,,
1743.0,sonar,LR,hyperparameter,-0.0336538461538461,-0.0334821428571429,-0.0350765306122449,-0.2461363636363636,-0.04125,,,,,
1744.0,sonar,LR,hyperparameter,-0.0192307692307692,-0.0186011904761903,-0.0224366331898613,-0.0245768392827216,-0.0208333333333333,,,,,
1745.0,sonar,LR,hyperparameter,-0.0192307692307692,-0.0171130952380952,-0.0121679737524085,-0.0432604295018481,0.0,,,,,
1746.0,sonar,NB,hyperparameter,-1.1102230246251563e-16,0.0,-0.0001622394544356,0.0,0.0,,,,,
1747.0,sonar,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1748.0,sonar,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1749.0,sonar,NB,hyperparameter,-0.0048076923076922,-0.005,-0.0052483358934972,-0.0028449502133712,-0.01,,,,,
1750.0,sonar,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1751.0,sonar,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1752.0,sonar,DT,hyperparameter,-0.0048076923076922,-0.0050000000000001,-0.0065901360544217,-0.0027173913043477,-0.0099999999999998,,,,,
1753.0,sonar,DT,hyperparameter,-0.0048076923076922,-0.0039748677248676,0.0031017251861985,-0.0320565907522431,0.0,,,,,
1754.0,sonar,DT,hyperparameter,-0.0240384615384615,-0.025297619047619,-0.0293978440432776,-0.0193949553001276,-0.0416666666666667,,,,,
1755.0,sonar,DT,hyperparameter,-0.0336538461538461,-0.0341765873015872,-0.0421285888269785,-0.0498376623376622,-0.0604166666666665,,,,,
1756.0,sonar,DT,hyperparameter,-0.0240384615384614,-0.0200892857142855,-0.007774140752864,-0.0452323441453875,-0.01,,,,,
1757.0,sonar,DT,hyperparameter,0.0,0.0,0.0,-0.0012434123847167,0.0,,,,,
1758.0,sonar,RF,hyperparameter,-0.0096153846153845,-0.0105820105820104,-0.0141488408160809,-0.0050107164077752,-0.0212499999999999,,,,,
1759.0,sonar,RF,hyperparameter,-0.0144230769230769,-0.0137235449735448,-0.013482304591727,-0.0302489177489178,-0.0104166666666667,,,,,
1760.0,sonar,RF,hyperparameter,-0.0144230769230769,-0.0148809523809523,-0.0099904092071611,-0.0297769360269359,-0.0308333333333332,,,,,
1761.0,sonar,RF,hyperparameter,-0.0192307692307692,-0.0198809523809523,-0.0238034005848967,-0.0138252746490731,-0.03125,,,,,
1762.0,sonar,RF,hyperparameter,-0.0240384615384615,-0.024834656084656,-0.0413330403931907,-0.0073211875843454,-0.05,,,,,
1763.0,sonar,RF,hyperparameter,0.0048076923076922,0.0042989417989418,0.0029396649193135,-0.0096374417598674,-0.01,,,,,
1764.0,molecular_biology_promoters,KNN,hyperparameter,0.0,0.0013736263736263,-0.0066964285714286,-0.0010822510822511,-0.0357142857142855,,,,,
1765.0,molecular_biology_promoters,KNN,hyperparameter,-0.048076923076923,-0.0487637362637363,-0.0350048548926528,-0.0854260935143288,-0.0384615384615384,,,,,
1766.0,molecular_biology_promoters,KNN,hyperparameter,-0.0288461538461538,-0.0288461538461537,-0.032582023711056,-0.0296337853323146,-0.0563186813186814,,,,,
1767.0,molecular_biology_promoters,KNN,hyperparameter,-0.0466524216524216,-0.0446428571428572,-0.0563013136288997,-0.0203182234432234,-0.1085164835164835,,,,,
1768.0,molecular_biology_promoters,KNN,hyperparameter,-0.0099715099715098,-0.0089285714285713,-0.0187283094563828,-0.0172619047619047,-0.054945054945055,,,,,
1769.0,molecular_biology_promoters,KNN,hyperparameter,-0.0480769230769231,-0.04739010989011,-0.047407935226526,-0.0664835164835164,-0.0755494505494507,,,,,
1770.0,molecular_biology_promoters,SVC,hyperparameter,-0.0096153846153845,-0.0089285714285712,-0.0145524765089981,-0.0137987012987013,-0.037087912087912,,,,,
1771.0,molecular_biology_promoters,SVC,hyperparameter,-0.0288461538461538,-0.0288461538461538,-0.0299145299145299,-0.021978021978022,-0.0384615384615385,,,,,
1772.0,molecular_biology_promoters,SVC,hyperparameter,-0.0281339031339031,-0.0288461538461537,-0.0281622678396871,0.0007094943240454,-0.0755494505494506,,,,,
1773.0,molecular_biology_promoters,SVC,hyperparameter,-0.0192307692307691,-0.0199175824175823,-0.0216648772683254,-0.023093573093573,-0.0206043956043956,,,,,
1774.0,molecular_biology_promoters,SVC,hyperparameter,0.0,0.0,0.0,-0.005025183150183,0.0,,,,,
1775.0,molecular_biology_promoters,SVC,hyperparameter,-0.0185185185185183,-0.0192307692307693,-0.0162962962962964,-0.0384615384615384,0.0,,,,,
1776.0,molecular_biology_promoters,LR,hyperparameter,-0.0188746438746439,-0.0192307692307692,-0.0146551724137928,-0.0508522727272726,0.0,,,,,
1777.0,molecular_biology_promoters,LR,hyperparameter,-0.0192307692307692,-0.0192307692307692,-0.0192307692307691,-0.0192307692307692,-0.0192307692307691,,,,,
1778.0,molecular_biology_promoters,LR,hyperparameter,-0.0473646723646723,-0.0473901098901098,-0.0451834045584046,-0.0311216561216561,-0.0563186813186813,,,,,
1779.0,molecular_biology_promoters,LR,hyperparameter,0.0003561253561252,0.0013736263736263,0.0033630162940507,-0.0104967948717948,0.0192307692307691,,,,,
1780.0,molecular_biology_promoters,LR,hyperparameter,-0.0003561253561253,0.0,-0.0029936330536031,-0.0097527472527473,-0.0013736263736263,,,,,
1781.0,molecular_biology_promoters,LR,hyperparameter,-0.0185185185185183,-0.0185439560439562,-0.0163817663817664,-0.0341117216117216,0.0,,,,,
1782.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1783.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1784.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1785.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1786.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1787.0,molecular_biology_promoters,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1788.0,molecular_biology_promoters,DT,hyperparameter,-0.0089031339031339,-0.0096153846153846,0.0053848323853945,-0.0100468975468975,0.0,,,,,
1789.0,molecular_biology_promoters,DT,hyperparameter,-0.0188746438746439,-0.0199175824175823,-0.0330999645515773,-0.0055349062702003,-0.0398351648351649,,,,,
1790.0,molecular_biology_promoters,DT,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1791.0,molecular_biology_promoters,DT,hyperparameter,-0.037037037037037,-0.0343406593406593,-0.0506017595597806,-0.0303571428571427,-0.070054945054945,,,,,
1792.0,molecular_biology_promoters,DT,hyperparameter,0.0,0.0,0.0,0.0,-0.0206043956043955,,,,,
1793.0,molecular_biology_promoters,DT,hyperparameter,-0.0373931623931624,-0.0377747252747252,-0.0510280573998715,-0.0412660256410257,-0.0755494505494505,,,,,
1794.0,molecular_biology_promoters,RF,hyperparameter,-0.0188746438746437,-0.018543956043956,-0.0184614707405732,-0.0260510935143288,-0.037087912087912,,,,,
1795.0,molecular_biology_promoters,RF,hyperparameter,-0.0192307692307693,-0.0192307692307691,-0.0207407407407408,-0.0029761904761905,-0.0384615384615385,,,,,
1796.0,molecular_biology_promoters,RF,hyperparameter,-0.0381054131054131,-0.0384615384615384,-0.040043728135932,-0.0385416666666665,-0.0384615384615385,,,,,
1797.0,molecular_biology_promoters,RF,hyperparameter,-0.0092592592592593,-0.0089285714285715,-0.006631299734748,-0.0484775641025639,0.0192307692307693,,,,,
1798.0,molecular_biology_promoters,RF,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1799.0,molecular_biology_promoters,RF,hyperparameter,-0.0188746438746438,-0.018543956043956,-0.0243181818181817,-0.0243055555555555,-0.0206043956043957,,,,,
1800.0,mfeat_fourier,KNN,hyperparameter,-0.0104999999999999,-0.0105000000000001,-0.0104138929796337,-0.0105449503793428,-0.0105000000000001,,,,,
1801.0,mfeat_fourier,KNN,hyperparameter,-0.0035,-0.0035,-0.0032920381895542,-0.0034816769186005,-0.0035,,,,,
1802.0,mfeat_fourier,KNN,hyperparameter,-0.006,-0.006,-0.0059114314034964,-0.0061524679794225,-0.006,,,,,
1803.0,mfeat_fourier,KNN,hyperparameter,-0.005,-0.0050000000000001,-0.0050710575349717,-0.005871349262375,-0.0050000000000001,,,,,
1804.0,mfeat_fourier,KNN,hyperparameter,-0.0084999999999999,-0.0085,-0.0089661909884909,-0.0098859026338772,-0.0085,,,,,
1805.0,mfeat_fourier,KNN,hyperparameter,-0.0075,-0.0075000000000001,-0.0086690222886061,-0.0069760647279698,-0.0075000000000001,,,,,
1806.0,mfeat_fourier,SVC,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1807.0,mfeat_fourier,SVC,hyperparameter,-0.007,-0.0069999999999998,-0.0075701027063704,-0.0076585280463993,-0.0069999999999998,,,,,
1808.0,mfeat_fourier,SVC,hyperparameter,-0.0015,-0.0014999999999998,-0.0015963631461917,-0.0015713900696227,-0.0014999999999998,,,,,
1809.0,mfeat_fourier,SVC,hyperparameter,-0.0034999999999999,-0.0035,-0.0027812468679222,-0.0036339100733014,-0.0035,,,,,
1810.0,mfeat_fourier,SVC,hyperparameter,0.001,0.0009999999999998,0.001275599591817,0.0016229631827469,0.0009999999999998,,,,,
1811.0,mfeat_fourier,SVC,hyperparameter,0.0015,0.0015,0.0015262090941655,0.0015205844112249,0.0015,,,,,
1812.0,mfeat_fourier,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1813.0,mfeat_fourier,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1814.0,mfeat_fourier,LR,hyperparameter,0.0,0.0,7.314429455906879e-05,0.0003264865493537,0.0,,,,,
1815.0,mfeat_fourier,LR,hyperparameter,-0.001,-0.001,-0.0010292931008708,-0.0007792618036435,-0.001,,,,,
1816.0,mfeat_fourier,LR,hyperparameter,0.0,0.0,-6.334630825222121e-06,-0.0004452277126205,0.0,,,,,
1817.0,mfeat_fourier,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1818.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1819.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1820.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1821.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1822.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1823.0,mfeat_fourier,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1824.0,mfeat_fourier,DT,hyperparameter,-0.0104999999999999,-0.0104999999999999,-0.0070111304642221,-0.0121009228951505,-0.0104999999999999,,,,,
1825.0,mfeat_fourier,DT,hyperparameter,0.0,0.0,0.0008658496774996,-0.0006186835974965,0.0,,,,,
1826.0,mfeat_fourier,DT,hyperparameter,-0.0035,-0.0035,-0.0033111346851411,-0.0019597232782603,-0.0035,,,,,
1827.0,mfeat_fourier,DT,hyperparameter,0.0010000000000001,0.0010000000000001,0.0031062353434474,-0.0039469296966304,0.0010000000000001,,,,,
1828.0,mfeat_fourier,DT,hyperparameter,-0.0044999999999999,-0.0044999999999999,-0.0030679120945529,-0.0111989176930463,-0.0044999999999999,,,,,
1829.0,mfeat_fourier,DT,hyperparameter,-0.0035,-0.0035,-0.0033490458907828,-0.0048589649966543,-0.0035,,,,,
1830.0,mfeat_fourier,RF,hyperparameter,-0.0075,-0.0075000000000001,-0.0074600985749572,-0.0073935541083463,-0.0075000000000001,,,,,
1831.0,mfeat_fourier,RF,hyperparameter,-0.0024999999999999,-0.0025,-0.002490941488854,-0.0024600612552112,-0.0025,,,,,
1832.0,mfeat_fourier,RF,hyperparameter,-0.0034999999999999,-0.0035,-0.0033585641806842,-0.0039844822933244,-0.0035,,,,,
1833.0,mfeat_fourier,RF,hyperparameter,-0.006,-0.006,-0.0065222121869501,-0.0063484116251417,-0.006,,,,,
1834.0,mfeat_fourier,RF,hyperparameter,0.0004999999999999,0.0004999999999999,0.0005659103704719,0.0005630436119253,0.0004999999999999,,,,,
1835.0,mfeat_fourier,RF,hyperparameter,-0.004,-0.0039999999999998,-0.0044504140257604,-0.00461760384006,-0.0039999999999998,,,,,
1836.0,analcatdata_authorship,KNN,hyperparameter,-0.003565786504175,-0.0067623686809731,-0.0047033970423195,-0.0024307132335588,-0.0067623686809731,,,,,
1837.0,analcatdata_authorship,KNN,hyperparameter,-0.0023809523809522,-0.0022980829666876,-0.0022982795168393,-0.0022650491400489,-0.0022980829666876,,,,,
1838.0,analcatdata_authorship,KNN,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1839.0,analcatdata_authorship,KNN,hyperparameter,-0.0047619047619048,-0.0069446141439811,-0.0051910402854193,-0.0032067242547425,-0.0069446141439811,,,,,
1840.0,analcatdata_authorship,KNN,hyperparameter,-0.0011848341232226,-0.0020293483229527,-0.001447939380785,-0.0008445945945946,-0.0020293483229527,,,,,
1841.0,analcatdata_authorship,KNN,hyperparameter,-0.0011904761904761,-0.0007911392405064,-0.0011164799765723,-0.0014204545454545,-0.0007911392405064,,,,,
1842.0,analcatdata_authorship,SVC,hyperparameter,-0.0059523809523808,-0.0083981025160742,-0.0063373137903139,-0.0040836505017676,-0.0083981025160742,,,,,
1843.0,analcatdata_authorship,SVC,hyperparameter,-0.0023809523809524,-0.005652286902287,-0.0037386256417766,-0.0015952932098766,-0.005652286902287,,,,,
1844.0,analcatdata_authorship,SVC,hyperparameter,-0.0035601444369216,-0.0064968814968814,-0.0045519559068866,-0.0023781594094093,-0.0064968814968814,,,,,
1845.0,analcatdata_authorship,SVC,hyperparameter,-0.0023809523809522,-0.0053088803088802,-0.0035533231898627,-0.0016894977168948,-0.0053088803088802,,,,,
1846.0,analcatdata_authorship,SVC,hyperparameter,-0.0023753103136987,-0.0022551598995426,-0.0019412551820646,-0.0016274607941275,-0.0022551598995426,,,,,
1847.0,analcatdata_authorship,SVC,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1848.0,analcatdata_authorship,LR,hyperparameter,-0.0059410968178739,-0.0047453775697448,-0.0046947949789609,-0.0045938568466087,-0.0047453775697448,,,,,
1849.0,analcatdata_authorship,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1850.0,analcatdata_authorship,LR,hyperparameter,-0.0059410968178741,-0.0053542713472429,-0.0046762382938843,-0.0039297285335565,-0.0053542713472429,,,,,
1851.0,analcatdata_authorship,LR,hyperparameter,-0.0023753103136988,-0.0015723892405061,-0.0012939178447296,-0.0010387233824731,-0.0015723892405061,,,,,
1852.0,analcatdata_authorship,LR,hyperparameter,-0.0011904761904764,-0.0007911392405062,-0.0005389967052895,-0.0008730675549057,-0.0007911392405062,,,,,
1853.0,analcatdata_authorship,LR,hyperparameter,-0.0023809523809523,-0.0016357338351008,-0.0019606239980172,-0.0022318580542263,-0.0016357338351008,,,,,
1854.0,analcatdata_authorship,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1855.0,analcatdata_authorship,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1856.0,analcatdata_authorship,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1857.0,analcatdata_authorship,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1858.0,analcatdata_authorship,NB,hyperparameter,-0.0011848341232226,-0.0048076923076924,-0.0032020637408569,-0.0014204545454543,-0.0048076923076924,,,,,
1859.0,analcatdata_authorship,NB,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1860.0,analcatdata_authorship,DT,hyperparameter,-0.0035545023696682,-0.0100835387899339,-0.0077812799531996,-0.0047874262486996,-0.0100835387899339,,,,,
1861.0,analcatdata_authorship,DT,hyperparameter,0.0,-0.0031177080503693,-0.0017962591393787,-0.0049420047357852,-0.0031177080503693,,,,,
1862.0,analcatdata_authorship,DT,hyperparameter,0.0,-0.0006623491315865,0.0022298068651379,0.0014483992730367,-0.0006623491315865,,,,,
1863.0,analcatdata_authorship,DT,hyperparameter,-0.0011848341232227,-0.0007812499999998,-0.0041987896980789,-0.0094379899098876,-0.0007812499999998,,,,,
1864.0,analcatdata_authorship,DT,hyperparameter,0.0011904761904764,0.003482836695046,0.0038646686476115,0.001921025801042,0.003482836695046,,,,,
1865.0,analcatdata_authorship,DT,hyperparameter,-0.0047393364928907,-0.0159068760631262,-0.0108099839474724,-0.0039849470359472,-0.0159068760631262,,,,,
1866.0,analcatdata_authorship,RF,hyperparameter,-0.0023809523809523,-0.005255424954792,-0.0043462998353599,-0.0028878616945583,-0.005255424954792,,,,,
1867.0,analcatdata_authorship,RF,hyperparameter,-0.0023809523809523,-0.0046465311772936,-0.003540721565331,-0.0022531658151784,-0.0046465311772936,,,,,
1868.0,analcatdata_authorship,RF,hyperparameter,-0.0047506206273979,-0.0104599792099789,-0.007859314630966,-0.0044062191826136,-0.0104599792099789,,,,,
1869.0,analcatdata_authorship,RF,hyperparameter,-0.0011904761904764,0.0028285518791846,0.0012509181203868,-0.0008531118143459,0.0028285518791846,,,,,
1870.0,analcatdata_authorship,RF,hyperparameter,0.0,-0.0036731464737792,-0.0022216888230239,-0.0006199836417191,-0.0036731464737792,,,,,
1871.0,analcatdata_authorship,RF,hyperparameter,-0.0023809523809523,-0.0044642857142855,-0.0027078648833466,-0.0015707766029895,-0.0044642857142855,,,,,
1872.0,tokyo1,KNN,hyperparameter,-0.0010460251046024,-0.0020512646019744,-0.0006058117125158,-0.0045204071737152,-0.0048807401748576,,,,,
1873.0,tokyo1,KNN,hyperparameter,0.0010329497907949,0.0008397966851196,0.0009541041140967,-0.0013175465280763,-0.003289194465665,,,,,
1874.0,tokyo1,KNN,hyperparameter,-0.0093749999999999,-0.0124281936778988,-0.0068933488098448,-0.0117368860603493,-0.0032679738562092,,,,,
1875.0,tokyo1,KNN,hyperparameter,-0.0062500000000002,-0.0061855609051232,-0.0052103886455644,-0.0059862215074586,-0.0065571683218741,,,,,
1876.0,tokyo1,KNN,hyperparameter,-0.0041666666666665,-0.0064170348706174,-0.0029388453129167,-0.0075998302277675,-0.0048913504795858,,,,,
1877.0,tokyo1,KNN,hyperparameter,-0.0083376917712691,-0.0084287256736428,-0.0066337790256532,-0.0048566705557864,-0.0081699346405228,,,,,
1878.0,tokyo1,SVC,hyperparameter,-0.0062499999999998,-0.0030425963488844,-0.0055405418704557,-0.0057678522618204,-0.0359371021135725,,,,,
1879.0,tokyo1,SVC,hyperparameter,0.0,0.0012395762902862,-0.0002966772151899,-0.0082496110404024,-0.0228121551650963,,,,,
1880.0,tokyo1,SVC,hyperparameter,-0.0031337168758716,-0.0025231764110956,-0.0029015509154,-0.0077221179579324,-0.0326479076479075,,,,,
1881.0,tokyo1,SVC,hyperparameter,-0.003125,-0.0042989432170524,-0.0022189927624641,-0.0143873219623058,-0.0196078431372548,,,,,
1882.0,tokyo1,SVC,hyperparameter,-0.0020833333333334,-0.0029290524744318,-0.0019482151835094,-0.00940681015281,-0.0277035056446822,,,,,
1883.0,tokyo1,SVC,hyperparameter,-0.0031250000000001,0.0001321353065538,-0.0030622243998039,-0.0097750100245043,-0.0293162719633308,,,,,
1884.0,tokyo1,LR,hyperparameter,-0.0010416666666668,-0.0014367816091953,-0.000751644221735,-0.0014698677119058,0.0,,,,,
1885.0,tokyo1,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1886.0,tokyo1,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1887.0,tokyo1,LR,hyperparameter,0.0,0.0,0.0,-0.0010433181171164,0.0,,,,,
1888.0,tokyo1,LR,hyperparameter,-0.0041666666666666,-0.0045075501464953,-0.0031347962382443,-0.0030120481927712,-0.0032679738562091,,,,,
1889.0,tokyo1,LR,hyperparameter,0.0,0.0,0.0,0.0,0.0,,,,,
1890.0,tokyo1,NB,hyperparameter,-0.0114583333333333,-0.0130876194369754,-0.0095632459869827,-0.0205784449302069,-0.0211251167133521,,,,,
1891.0,tokyo1,NB,hyperparameter,-0.0041797419804742,-0.0088547119657077,-0.0029085093153879,-0.0212292584887936,0.0,,,,,
1892.0,tokyo1,NB,hyperparameter,-0.0020833333333334,-0.0049486605898465,-0.0020652652086475,-0.0146773229248806,-0.0081699346405228,,,,,
1893.0,tokyo1,NB,hyperparameter,-0.003125,-0.0040170298879437,-0.0030371600586859,-0.0099057349766145,-0.0082017655547067,,,,,
1894.0,tokyo1,NB,hyperparameter,-0.0083594839609484,-0.0102185700651429,-0.0072786344098635,-0.0176737952519903,-0.0179738562091503,,,,,
1895.0,tokyo1,NB,hyperparameter,-0.0041753835425384,-0.0079452676066903,-0.0034959678160707,-0.0178828179913543,-0.0114379084967318,,,,,
1896.0,tokyo1,DT,hyperparameter,0.0,0.0,0.0,-0.0087493323659832,0.0,,,,,
1897.0,tokyo1,DT,hyperparameter,-0.0062761506276149,-0.0036289709682323,-0.0053143704473381,0.002656304882332,-0.0130718954248364,,,,,
1898.0,tokyo1,DT,hyperparameter,-0.0020833333333333,-0.0016339869281044,-0.0018422697961968,-0.0078637674559584,-0.003267973856209,,,,,
1899.0,tokyo1,DT,hyperparameter,0.0041666666666666,0.0051721534279673,0.0031165776959175,-0.0009976803940774,0.0016233766233765,,,,,
1900.0,tokyo1,DT,hyperparameter,0.0031250000000001,0.0054935767410412,0.0020307377477082,-0.00332481217548,-0.0032467532467532,,,,,
1901.0,tokyo1,DT,hyperparameter,-0.0020702580195257,-0.007294822743075,-0.0007936834924612,-0.0125003776687375,0.0,,,,,
1902.0,tokyo1,RF,hyperparameter,-0.0062500000000002,-0.0074145268906813,-0.0047904017420303,-0.0060232799772071,-0.0130718954248367,,,,,
1903.0,tokyo1,RF,hyperparameter,-0.0052214086471408,-0.0057638331996791,-0.0043226389353248,-0.0058358649026366,-0.0114379084967319,,,,,
1904.0,tokyo1,RF,hyperparameter,-0.0020833333333333,-0.0028902699812884,-0.0023323679437263,-0.0031758256378585,-0.0130400645106525,,,,,
1905.0,tokyo1,RF,hyperparameter,-0.0125043584379359,-0.0147622267297727,-0.0095505179113607,-0.0120652855933659,-0.0097720906544436,,,,,
1906.0,tokyo1,RF,hyperparameter,-0.0104297419804741,-0.0131958581590639,-0.0080506407223711,-0.0121791884281805,-0.0130400645106527,,,,,
1907.0,tokyo1,RF,hyperparameter,-0.0010416666666666,-0.0001698882512836,-0.0009217271293375,-0.0054724239932976,-0.0032467532467531,,,,,
1908.0,soybean,KNN,hyperparameter,-0.0148369258946181,-0.0181982872200263,-0.0140666372085012,-0.0073315187718461,-0.0181982872200263,,,,,
1909.0,soybean,KNN,hyperparameter,0.0,-0.0021739130434782,4.437136220081239e-05,0.0043627505627009,-0.0021739130434782,,,,,
1910.0,soybean,KNN,hyperparameter,-0.0133136094674555,-0.0243686868686868,-0.0204263608963736,-0.0210113703169257,-0.0243686868686868,,,,,
1911.0,soybean,KNN,hyperparameter,-0.0044642857142856,-0.0061594202898551,-0.0027812210850891,-0.004734909094788,-0.0061594202898551,,,,,
1912.0,soybean,KNN,hyperparameter,-0.0029585798816568,-0.0055830039525691,-0.0055943437788079,-0.0058427708122595,-0.0055830039525691,,,,,
1913.0,soybean,KNN,hyperparameter,-0.0103550295857988,-0.008574879227053,-0.0036485896279802,-0.0003442900687525,-0.008574879227053,,,,,
1914.0,soybean,SVC,hyperparameter,-0.0118871513102283,-0.0049132630654371,-0.0082271866959713,-0.0082108231470324,-0.0049132630654371,,,,,
1915.0,soybean,SVC,hyperparameter,0.0,-0.0047101449275361,-0.0054503023690315,-0.0035455441845969,-0.0047101449275361,,,,,
1916.0,soybean,SVC,hyperparameter,-0.0074228655959424,-0.0088823012736055,-0.0071520941155975,-0.0128156747924528,-0.0088823012736055,,,,,
1917.0,soybean,SVC,hyperparameter,-0.0029849957734573,-0.0023935002195871,-0.0025744737892183,-0.0029057248977195,-0.0023935002195871,,,,,
1918.0,soybean,SVC,hyperparameter,-0.0044378698224851,-0.0061594202898551,-0.0038583100655642,0.0019538059453519,-0.0061594202898551,,,,,
1919.0,soybean,SVC,hyperparameter,-0.0058995491687799,-0.0002415458937198,-0.0013491382665785,0.0001788348312562,-0.0002415458937198,,,,,
1920.0,soybean,LR,hyperparameter,0.0014880952380952,0.0018115942028984,0.0016720564764659,-0.0016530679678956,0.0018115942028984,,,,,
1921.0,soybean,LR,hyperparameter,-0.0103814454775992,-0.0070871761089151,-0.006352921397576,-0.005828015630357,-0.0070871761089151,,,,,
1922.0,soybean,LR,hyperparameter,0.0029849957734573,0.0012077294685991,0.0012945528872629,0.0021170715249662,0.0012077294685991,,,,,
1923.0,soybean,LR,hyperparameter,-0.0014880952380951,-0.0027503293807639,-0.0031520450300064,-0.0074933696158568,-0.0027503293807639,,,,,
1924.0,soybean,LR,hyperparameter,-0.0014792899408284,-0.0071256038647345,-0.0045487922269054,-0.0012430011152524,-0.0071256038647345,,,,,
1925.0,soybean,LR,hyperparameter,-0.0014792899408284,-0.0027777777777775,-0.0017038387319785,-0.0023304625699261,-0.0027777777777775,,,,,
1926.0,soybean,NB,hyperparameter,0.0,0.0,-0.0001248285287132,0.0,0.0,,,,,
1927.0,soybean,NB,hyperparameter,-0.0014792899408283,-0.0006313131313131,-0.0008270022158908,-0.0006365740740739,-0.0006313131313131,,,,,
