,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
287,0.9389312977099237,0.514307675577349,0.0625,0.21052631578947367,0.03669724770642202,coil2000,5,KNN,False,20
288,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,LR,True,1
289,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,LR,False,1
290,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,LR,True,1
291,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,LR,False,1
292,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,True,1
293,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,False,1
294,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,LR,True,1
295,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,LR,False,1
296,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,True,1
297,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,False,1
298,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,True,1
299,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,False,1
300,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,LR,True,5
301,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,LR,False,5
302,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,LR,True,5
303,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,LR,False,5
304,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,True,5
305,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,False,5
306,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,LR,True,5
307,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,LR,False,5
308,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,True,5
309,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,LR,False,5
310,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,True,5
311,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,LR,False,5
312,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,LR,True,10
313,0.9435114503816794,0.5040063709875031,0.017699115044247787,0.3333333333333333,0.00909090909090909,coil2000,0,LR,False,10
314,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,LR,True,10
315,0.9374045801526718,0.49972870320130225,0.0,0.0,0.0,coil2000,1,LR,False,10
316,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,True,10
317,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,LR,False,10
