,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,iteration,alg,leak,ds
615,0.92,0.9199999999999999,0.9205222812970777,0.9242361617140821,0.9199999999999999,1,NB,False,mfeat_pixel
616,0.918,0.9179999999999999,0.9181885942157261,0.9215091143866377,0.9179999999999999,2,NB,True,mfeat_pixel
617,0.918,0.9179999999999999,0.9181885942157261,0.9215091143866377,0.9179999999999999,2,NB,False,mfeat_pixel
618,0.923,0.923,0.9232398525235093,0.925748601611398,0.923,3,NB,True,mfeat_pixel
619,0.923,0.923,0.9232398525235093,0.925748601611398,0.923,3,NB,False,mfeat_pixel
620,0.9195000000000001,0.9195,0.9197291124281107,0.9232598223855621,0.9195,4,NB,True,mfeat_pixel
621,0.9195000000000001,0.9195,0.9197291124281107,0.9232598223855621,0.9195,4,NB,False,mfeat_pixel
622,0.926,0.9259999999999999,0.9265792065665004,0.9297129120545136,0.9259999999999999,5,NB,True,mfeat_pixel
623,0.926,0.9259999999999999,0.9265792065665004,0.9297129120545136,0.9259999999999999,5,NB,False,mfeat_pixel
624,0.872,0.8720000000000001,0.8721899218763274,0.8752944967407965,0.8720000000000001,0,DT,True,mfeat_pixel
625,0.8724999999999999,0.8724999999999999,0.8726190930245612,0.8756663205986215,0.8724999999999999,0,DT,False,mfeat_pixel
626,0.866,0.8660000000000001,0.8661853911057477,0.8717592090844489,0.8660000000000001,1,DT,True,mfeat_pixel
627,0.867,0.867,0.8672671657599098,0.872878627486959,0.867,1,DT,False,mfeat_pixel
628,0.862,0.8620000000000001,0.8619589809966037,0.8653436907504308,0.8620000000000001,2,DT,True,mfeat_pixel
629,0.861,0.8610000000000001,0.8608716340364724,0.864427840665412,0.8610000000000001,2,DT,False,mfeat_pixel
630,0.861,0.861,0.8611969544871081,0.864557950415671,0.861,3,DT,True,mfeat_pixel
631,0.862,0.862,0.8621353076968397,0.8655393575109656,0.862,3,DT,False,mfeat_pixel
632,0.871,0.871,0.8708126068445781,0.8747805818105467,0.871,4,DT,True,mfeat_pixel
633,0.8694999999999999,0.8694999999999999,0.8693256316654915,0.873500206512998,0.8694999999999999,4,DT,False,mfeat_pixel
634,0.8685,0.8684999999999998,0.8683573583414627,0.8699335024185376,0.8684999999999998,5,DT,True,mfeat_pixel
635,0.871,0.8709999999999999,0.8708321905495542,0.8722620324383148,0.8709999999999999,5,DT,False,mfeat_pixel
636,0.9755,0.9755,0.9755539761096458,0.9762273989058613,0.9755,0,RF,True,mfeat_pixel
637,0.9755,0.9755,0.9755447077070775,0.9761625012486851,0.9755,0,RF,False,mfeat_pixel
638,0.976,0.9759999999999999,0.9759997299062645,0.9765298856995062,0.9759999999999999,1,RF,True,mfeat_pixel
639,0.9755,0.9754999999999998,0.9755085223821982,0.9760693232499731,0.9754999999999998,1,RF,False,mfeat_pixel
640,0.9770000000000001,0.9770000000000001,0.9770461053483906,0.9776168673535183,0.9770000000000001,2,RF,True,mfeat_pixel
641,0.9770000000000001,0.9770000000000001,0.9770654130414648,0.9776941905905053,0.9770000000000001,2,RF,False,mfeat_pixel
642,0.9735,0.9735,0.9735233904532661,0.9741762424740168,0.9735,3,RF,True,mfeat_pixel
643,0.975,0.975,0.9750003724706799,0.9755286207338194,0.975,3,RF,False,mfeat_pixel
644,0.9744999999999999,0.9744999999999999,0.9744961470056501,0.9751835312204726,0.9744999999999999,4,RF,True,mfeat_pixel
645,0.974,0.974,0.9739964442142426,0.9746646544389908,0.974,4,RF,False,mfeat_pixel
646,0.9735,0.9735,0.9735312893409309,0.9742771593192714,0.9735,5,RF,True,mfeat_pixel
647,0.9724999999999999,0.9725000000000001,0.9725172024069149,0.9731886112055221,0.9725000000000001,5,RF,False,mfeat_pixel
648,0.889811320754717,0.8872796593384829,0.8753150619797201,0.8882272822640064,0.8627946127946127,0,KNN,True,banana
649,0.889622641509434,0.8870692216280451,0.8750725921178802,0.8881763552401513,0.8623737373737372,0,KNN,False,banana
650,0.891132075471698,0.8886344060762665,0.8767405814081213,0.8898424205611436,0.8644781144781144,1,KNN,True,banana
651,0.891132075471698,0.8886344060762665,0.8767405814081213,0.8898424205611436,0.8644781144781144,1,KNN,False,banana
652,0.8866037735849057,0.8843726825942968,0.8721532676544312,0.8817611684567602,0.8627946127946128,2,KNN,True,banana
653,0.8869811320754717,0.8847935580151723,0.8726330074913021,0.8818750198396075,0.8636363636363636,2,KNN,False,banana
654,0.889811320754717,0.8877923673580309,0.875986209703581,0.8841026047248898,0.8682659932659933,3,KNN,True,banana
655,0.889811320754717,0.8877923673580309,0.875986209703581,0.8841026047248898,0.8682659932659933,3,KNN,False,banana
656,0.8856603773584906,0.8833993721989618,0.8710030763072663,0.8810399321633091,0.8615319865319866,4,KNN,True,banana
657,0.8856603773584906,0.8833993721989618,0.8710030763072663,0.8810399321633091,0.8615319865319866,4,KNN,False,banana
658,0.8913207547169812,0.8895153081199593,0.8779947427399544,0.884111043814509,0.872053872053872,5,KNN,True,banana
659,0.8911320754716981,0.8893443094879483,0.8778096080508802,0.8837360241913892,0.872053872053872,5,KNN,False,banana
660,0.5516981132075471,0.5,0.0,0.0,0.0,0,SVC,True,banana
661,0.5516981132075471,0.5,0.0,0.0,0.0,0,SVC,False,banana
662,0.5516981132075471,0.5,0.0,0.0,0.0,1,SVC,True,banana
663,0.5516981132075471,0.5,0.0,0.0,0.0,1,SVC,False,banana
664,0.5516981132075471,0.5,0.0,0.0,0.0,2,SVC,True,banana
665,0.5516981132075471,0.5,0.0,0.0,0.0,2,SVC,False,banana
666,0.5516981132075471,0.5,0.0,0.0,0.0,3,SVC,True,banana
667,0.5516981132075471,0.5,0.0,0.0,0.0,3,SVC,False,banana
668,0.5516981132075471,0.5,0.0,0.0,0.0,4,SVC,True,banana
669,0.5516981132075471,0.5,0.0,0.0,0.0,4,SVC,False,banana
670,0.5516981132075471,0.5,0.0,0.0,0.0,5,SVC,True,banana
671,0.5516981132075471,0.5,0.0,0.0,0.0,5,SVC,False,banana
672,0.5588679245283019,0.518290232466019,0.2030063574934559,0.5539475534308211,0.12584175084175087,0,LR,True,banana
673,0.5590566037735849,0.5185006701764567,0.20366818635430162,0.554783673832159,0.12626262626262627,0,LR,False,banana
674,0.5569811320754717,0.5165802461459097,0.20163961156215615,0.5758806700767953,0.12584175084175084,1,LR,True,banana
675,0.5567924528301886,0.5164092475138987,0.20156985121800514,0.5754479257565646,0.12584175084175084,1,LR,False,banana
676,0.5533962264150943,0.5131340767455679,0.19860247282191978,0.5216625498477668,0.12373737373737374,2,LR,True,banana
677,0.5532075471698114,0.5129630781135569,0.19854183307256407,0.5210847378292769,0.12373737373737374,2,LR,False,banana
678,0.558490566037736,0.5184609432215451,0.20836733709860134,0.5311320682923117,0.13131313131313133,3,LR,True,banana
679,0.558490566037736,0.5184609432215451,0.20836733709860134,0.5311320682923117,0.13131313131313133,3,LR,False,banana
680,0.5537735849056604,0.5135549521664433,0.19923732643137307,0.5424387131872141,0.12457912457912457,4,LR,True,banana
681,0.5537735849056604,0.5135549521664433,0.19923732643137307,0.5424387131872141,0.12457912457912457,4,LR,False,banana
682,0.5573584905660377,0.5166461698609441,0.19678252146025427,0.585787335065361,0.12289562289562289,5,LR,True,banana
683,0.5573584905660377,0.5166461698609441,0.19678252146025427,0.585787335065361,0.12289562289562289,5,LR,False,banana
684,0.6126415094339623,0.5844569152537689,0.4191934529882775,0.6403544522804121,0.31186868686868685,0,NB,True,banana
685,0.6126415094339623,0.5844569152537689,0.4191934529882775,0.6403544522804121,0.31186868686868685,0,NB,False,banana
686,0.6113207547169811,0.5836543156139599,0.421648095852993,0.6332566230845491,0.31607744107744107,1,NB,True,banana
687,0.6113207547169811,0.5836543156139599,0.421648095852993,0.6332566230845491,0.31607744107744107,1,NB,False,banana
688,0.6122641509433963,0.5842332352250272,0.419981602944488,0.6379751868485182,0.31313131313131315,2,NB,True,banana
689,0.6122641509433963,0.5842332352250272,0.419981602944488,0.6379751868485182,0.31313131313131315,2,NB,False,banana
690,0.6115094339622641,0.5838253142459708,0.4217500761627727,0.6347029770453523,0.31607744107744107,3,NB,True,banana
691,0.6115094339622641,0.5838253142459708,0.4217500761627727,0.6347029770453523,0.31607744107744107,3,NB,False,banana
692,0.6128301886792453,0.5850223046700475,0.42260989315258174,0.63792110737798,0.31607744107744107,4,NB,True,banana
693,0.6128301886792453,0.5850223046700475,0.42260989315258174,0.63792110737798,0.31607744107744107,4,NB,False,banana
694,0.6133962264150943,0.5856536178013607,0.42378866532182247,0.6388233990886178,0.31734006734006737,5,NB,True,banana
695,0.6133962264150943,0.5856536178013607,0.42378866532182247,0.6388233990886178,0.31734006734006737,5,NB,False,banana
696,0.8641509433962264,0.8627617948753379,0.8486000274909377,0.8480185117822073,0.8493265993265993,0,DT,True,banana
697,0.8643396226415094,0.862932793507349,0.8487768521102594,0.8483388327645494,0.8493265993265993,0,DT,False,banana
698,0.8679245283018868,0.866497280142971,0.8526790532093377,0.8531832768128981,0.8526936026936027,1,DT,True,banana
699,0.8679245283018868,0.8664578410645443,0.8526291355938217,0.8535155783269301,0.8522727272727273,1,DT,False,banana
700,0.8728301886792452,0.8709826836536823,0.8573964624023968,0.8619007811531767,0.8531144781144782,2,DT,True,banana
701,0.8724528301886793,0.8706801254680872,0.8570992881795109,0.8608619927894408,0.8535353535353536,2,DT,False,banana
702,0.8716981132075472,0.8708637906654323,0.857716123926559,0.8531288599703961,0.8627946127946128,3,DT,True,banana
703,0.8724528301886791,0.8714689070366224,0.8583051964937031,0.8550979052979442,0.8619528619528619,3,DT,False,banana
704,0.8705660377358491,0.8695617253243793,0.8562221527963716,0.8529653001480775,0.8598484848484848,4,DT,True,banana
705,0.8683018867924529,0.8673519854265408,0.8538038401781873,0.8498210526129237,0.8581649831649831,4,DT,False,banana
706,0.8724528301886793,0.8717449805856099,0.8587592872803345,0.8527303199812588,0.8648989898989898,5,DT,True,banana
707,0.8720754716981133,0.8715607396352951,0.8586421650013331,0.8508887315731893,0.8665824915824916,5,DT,False,banana
708,0.8883018867924528,0.8859511093608221,0.8738789075706604,0.8848207154934482,0.8632154882154882,0,RF,True,banana
709,0.8888679245283018,0.8865429834137084,0.8745418046800649,0.8853122448951182,0.8640572390572391,0,RF,False,banana
710,0.8947169811320755,0.8919228191629012,0.8803018735617234,0.8966855851359229,0.86489898989899,1,RF,True,banana
711,0.8954716981132076,0.892606813690945,0.8810626341823683,0.8982540770122109,0.86489898989899,1,RF,False,banana
712,0.8911320754716981,0.8888710405468271,0.8771867487453502,0.8877525958816008,0.867003367003367,2,RF,True,banana
713,0.8922641509433962,0.8900547886525999,0.8785138793148444,0.8887168002538133,0.8686868686868686,2,RF,False,banana
714,0.8954716981132076,0.8933955952594803,0.8822121948627973,0.891804720094628,0.8733164983164983,3,RF,True,banana
715,0.8954716981132076,0.8933955952594803,0.8822142498829336,0.8918075795442745,0.8733164983164984,3,RF,False,banana
716,0.8937735849056604,0.891501655865541,0.8800339454844758,0.8910688401366751,0.8695286195286195,4,RF,True,banana
717,0.8930188679245283,0.8906599050237902,0.879089786756097,0.8908910770390718,0.8678451178451178,4,RF,False,banana
718,0.8950943396226415,0.8929747198386049,0.8817537101020266,0.891290313725416,0.8724747474747474,5,RF,True,banana
719,0.8945283018867924,0.8923828457857186,0.881088207135461,0.8907932271197142,0.8716329966329965,5,RF,False,banana
720,0.9650000000000001,0.965,0.9648118402298911,0.96591838268658,0.965,0,KNN,True,mfeat_factors
721,0.9650000000000001,0.965,0.9648118402298911,0.96591838268658,0.965,0,KNN,False,mfeat_factors
722,0.964,0.9640000000000002,0.9638636934213816,0.9647416710049107,0.9640000000000002,1,KNN,True,mfeat_factors
723,0.9650000000000001,0.9650000000000001,0.9648786193592174,0.9657696016125056,0.9650000000000001,1,KNN,False,mfeat_factors
724,0.9675,0.9674999999999999,0.9674582588676802,0.9680400740798092,0.9674999999999999,2,KNN,True,mfeat_factors
725,0.968,0.968,0.9679535614591639,0.9685106623151032,0.968,2,KNN,False,mfeat_factors
726,0.9685,0.9685,0.9684939204014118,0.9695803710360635,0.9685,3,KNN,True,mfeat_factors
727,0.9685,0.9685,0.9684861753441454,0.9695012464569388,0.9685,3,KNN,False,mfeat_factors
728,0.9650000000000001,0.9650000000000001,0.964894811725331,0.9657134025395719,0.9650000000000001,4,KNN,True,mfeat_factors
729,0.9650000000000001,0.9650000000000001,0.964894811725331,0.9657134025395719,0.9650000000000001,4,KNN,False,mfeat_factors
730,0.9650000000000001,0.9650000000000001,0.9649636782951527,0.9658128139043574,0.9650000000000001,5,KNN,True,mfeat_factors
731,0.9645,0.9644999999999999,0.964466903528133,0.9653837844833646,0.9644999999999999,5,KNN,False,mfeat_factors
732,0.981,0.9810000000000001,0.980972634462738,0.9814033065249967,0.9810000000000001,0,SVC,True,mfeat_factors
733,0.981,0.9810000000000001,0.980972634462738,0.9814033065249967,0.9810000000000001,0,SVC,False,mfeat_factors
734,0.9775,0.9775,0.9774114505628392,0.9779892650628035,0.9775,1,SVC,True,mfeat_factors
735,0.978,0.978,0.9779165010678897,0.9784994691444362,0.978,1,SVC,False,mfeat_factors
736,0.978,0.978,0.9780268567751027,0.9785630747995672,0.978,2,SVC,True,mfeat_factors
737,0.9775,0.9775,0.9775271069201653,0.9780340170226102,0.9775,2,SVC,False,mfeat_factors
738,0.9775,0.9775,0.9774439309475651,0.9779004443839729,0.9775,3,SVC,True,mfeat_factors
739,0.9775,0.9775,0.9774439309475651,0.9779004443839729,0.9775,3,SVC,False,mfeat_factors
740,0.9729999999999999,0.973,0.9729914479751307,0.9734079362672058,0.973,4,SVC,True,mfeat_factors
741,0.9729999999999999,0.973,0.9729914479751307,0.9734079362672058,0.973,4,SVC,False,mfeat_factors
742,0.975,0.975,0.9750010925868192,0.9756118484026582,0.975,5,SVC,True,mfeat_factors
743,0.975,0.975,0.9750010925868192,0.9756118484026582,0.975,5,SVC,False,mfeat_factors
744,0.9775,0.9775,0.9775119455000327,0.9780298175874125,0.9775,0,LR,True,mfeat_factors
745,0.978,0.978,0.978002288651995,0.9784917331228573,0.978,0,LR,False,mfeat_factors
746,0.9755,0.9754999999999998,0.9755218396278562,0.9762783506729313,0.9754999999999998,1,LR,True,mfeat_factors
747,0.9749999999999999,0.9749999999999999,0.9750267901229057,0.9757881545945,0.9749999999999999,1,LR,False,mfeat_factors
748,0.977,0.977,0.9770348236991964,0.9776124764953439,0.977,2,LR,True,mfeat_factors
749,0.9765,0.9765,0.9765386081717742,0.977165089731414,0.9765,2,LR,False,mfeat_factors
750,0.9734999999999999,0.9735,0.9734786735130714,0.9740533469012127,0.9735,3,LR,True,mfeat_factors
751,0.9734999999999999,0.9735,0.9734786735130714,0.9740533469012127,0.9735,3,LR,False,mfeat_factors
752,0.974,0.9740000000000002,0.9739840255691452,0.9743640436944008,0.9740000000000002,4,LR,True,mfeat_factors
753,0.974,0.9740000000000002,0.9739840255691452,0.9743640436944008,0.9740000000000002,4,LR,False,mfeat_factors
754,0.978,0.978,0.9780469747291272,0.9785407073488965,0.978,5,LR,True,mfeat_factors
755,0.978,0.978,0.9780469747291272,0.9785407073488965,0.978,5,LR,False,mfeat_factors
756,0.926,0.9259999999999999,0.925855510068077,0.9283420168273463,0.9259999999999999,0,NB,True,mfeat_factors
757,0.926,0.9259999999999999,0.925855510068077,0.9283420168273463,0.9259999999999999,0,NB,False,mfeat_factors
758,0.9235,0.9235,0.9236724641421301,0.926340012921026,0.9235,1,NB,True,mfeat_factors
759,0.9235,0.9235,0.9236724641421301,0.926340012921026,0.9235,1,NB,False,mfeat_factors
760,0.9195,0.9194999999999999,0.9195791948745801,0.9223670732525912,0.9194999999999999,2,NB,True,mfeat_factors
761,0.9195,0.9194999999999999,0.9195791948745801,0.9223670732525912,0.9194999999999999,2,NB,False,mfeat_factors
762,0.925,0.925,0.9249283216923571,0.9271417532270283,0.925,3,NB,True,mfeat_factors
763,0.925,0.925,0.9249283216923571,0.9271417532270283,0.925,3,NB,False,mfeat_factors
764,0.9275000000000001,0.9275,0.927524546669078,0.930360042767753,0.9275,4,NB,True,mfeat_factors
765,0.9275000000000001,0.9275,0.927524546669078,0.930360042767753,0.9275,4,NB,False,mfeat_factors
766,0.9219999999999999,0.922,0.9220960539981934,0.9249052741464046,0.922,5,NB,True,mfeat_factors
767,0.9219999999999999,0.922,0.9220960539981934,0.9249052741464046,0.922,5,NB,False,mfeat_factors
768,0.888,0.8879999999999999,0.8878556537173465,0.8904659218031523,0.8879999999999999,0,DT,True,mfeat_factors
769,0.8875000000000001,0.8875,0.8872887505880049,0.8898527838837321,0.8875,0,DT,False,mfeat_factors
770,0.884,0.884,0.8834388680926918,0.885686953625924,0.884,1,DT,True,mfeat_factors
771,0.885,0.8849999999999999,0.8843700125717273,0.8861772805732939,0.8849999999999999,1,DT,False,mfeat_factors
772,0.876,0.8759999999999999,0.8759210064598205,0.8780611679005298,0.8759999999999999,2,DT,True,mfeat_factors
773,0.8765,0.8765000000000001,0.876386437118182,0.8783781139250548,0.8765000000000001,2,DT,False,mfeat_factors
774,0.885,0.885,0.8851566915559638,0.8888604523432599,0.885,3,DT,True,mfeat_factors
775,0.8845000000000001,0.8845000000000001,0.8846456316681982,0.8883991860607687,0.8845000000000001,3,DT,False,mfeat_factors
776,0.8875,0.8875,0.8870992269059479,0.8888669020925457,0.8875,4,DT,True,mfeat_factors
777,0.886,0.8860000000000001,0.8855920018278771,0.8874018891391231,0.8860000000000001,4,DT,False,mfeat_factors
778,0.883,0.883,0.8829875078997688,0.8862475141037895,0.883,5,DT,True,mfeat_factors
779,0.883,0.883,0.8829199729361937,0.886107698776594,0.883,5,DT,False,mfeat_factors
780,0.9684999999999999,0.9684999999999999,0.9685178939890546,0.9697150727305262,0.9684999999999999,0,RF,True,mfeat_factors
781,0.9690000000000001,0.969,0.9690231945191075,0.9702162732107182,0.969,0,RF,False,mfeat_factors
782,0.9650000000000001,0.9649999999999999,0.9651006857768745,0.9659607620983931,0.9649999999999999,1,RF,True,mfeat_factors
783,0.966,0.966,0.9661095470633647,0.9669917330920741,0.966,1,RF,False,mfeat_factors
784,0.968,0.968,0.9680923676057337,0.9688285037413683,0.968,2,RF,True,mfeat_factors
785,0.9694999999999999,0.9694999999999999,0.9695792813723711,0.9702305023807619,0.9694999999999999,2,RF,False,mfeat_factors
786,0.9635,0.9634999999999999,0.9634104326854793,0.9640904750668207,0.9634999999999999,3,RF,True,mfeat_factors
787,0.9635,0.9635,0.9633646204404298,0.9641673158701526,0.9635,3,RF,False,mfeat_factors
788,0.9675,0.9675,0.9675189808205698,0.9682651886801138,0.9675,4,RF,True,mfeat_factors
789,0.9675,0.9675,0.9675108591195802,0.9681693616831938,0.9675,4,RF,False,mfeat_factors
790,0.969,0.969,0.9690247557962092,0.9697247268828135,0.969,5,RF,True,mfeat_factors
791,0.9675,0.9675,0.9675424563827755,0.9682653123477687,0.9675,5,RF,False,mfeat_factors
792,0.9089351414648889,0.9018133285845574,0.88239351092764,0.8972572375623606,0.8681890674991004,0,KNN,True,spambase
793,0.9087171835454992,0.9015361748079725,0.88213635836508,0.8972419551775457,0.8676347599459306,0,KNN,False,spambase
794,0.90458655989121,0.8967769478000335,0.8765770234927804,0.8942464494002292,0.8599097062169968,1,KNN,True,spambase
795,0.9035001699845125,0.895303089863134,0.8748884664364629,0.8946509844003092,0.8566033102858088,1,KNN,False,spambase
796,0.9095873153779321,0.9020554762534905,0.8831129595507112,0.9005877901345627,0.8665212824926335,2,KNN,True,spambase
797,0.9095876931212934,0.9019600936790787,0.8830416535320813,0.9010242586077977,0.8659718372864214,2,KNN,False,spambase
798,0.9058888301288104,0.8990960004064001,0.8788348498106682,0.8911761341188884,0.8670585718314516,3,KNN,True,spambase
799,0.9061052770747555,0.8989849381582716,0.8788704471198923,0.8929368018120305,0.8654017271056393,3,KNN,False,spambase
800,0.9067606618063687,0.8988564958102125,0.8792891892652527,0.897868212045334,0.8615580418356333,4,KNN,True,spambase
801,0.9078476183281079,0.8997525881603149,0.8805394878514312,0.9004836808603021,0.8615568262488937,4,KNN,False,spambase
802,0.9052357118573642,0.897981430320259,0.8777430442083374,0.8922057108152661,0.8637533914870029,5,KNN,True,spambase
803,0.9065398708117705,0.8990574704924255,0.8792421784372507,0.8953049740751373,0.8637533914870029,5,KNN,False,spambase
804,0.9298005515053073,0.923655742793817,0.9094231544678634,0.9247419182341989,0.8946572531629567,0,SVC,True,spambase
805,0.9295829713292789,0.9233798046039715,0.9091055314055684,0.9246880570409981,0.8941053767832658,0,SVC,False,spambase
806,0.9265376043516036,0.9207700148676199,0.9056376064002944,0.9186459254348769,0.8935486380566172,1,SVC,True,spambase
807,0.9269721980886185,0.9213212834539412,0.906248360697544,0.9187315477831135,0.8946511752292597,1,SVC,False,spambase
808,0.9295801382540702,0.9242358166001976,0.9095786853163592,0.9209359705762737,0.8990455212922173,2,SVC,True,spambase
809,0.9295801382540702,0.9242358166001976,0.9095786853163592,0.9209359705762737,0.8990455212922173,2,SVC,False,spambase
810,0.9282746571978998,0.9221962259899994,0.9073597941375389,0.9219841714982285,0.8935316198422655,3,SVC,True,spambase
811,0.9282746571978998,0.922003637461067,0.9072590897028656,0.9229272036713064,0.892429082669623,3,SVC,False,spambase
812,0.9280583991236354,0.9214433749280956,0.9069777645304832,0.9247074472898921,0.8902325174315138,4,SVC,True,spambase
813,0.9284933706040117,0.9218986531466354,0.9075304851436761,0.9252814367176356,0.8907843938112048,4,SVC,False,spambase
814,0.9276249386167038,0.9214741264821595,0.9067188533297232,0.9214632150188078,0.8924461008839747,5,SVC,True,spambase
815,0.9276249386167038,0.9215707246433106,0.906777032565407,0.921000436667374,0.8929979772636657,5,SVC,False,spambase
816,0.9258876968987271,0.9188844828723793,0.9039179051357823,0.9229273518822698,0.8858320934348591,0,LR,True,spambase
817,0.9254532920333924,0.9183338220794277,0.9032900135456413,0.9228219906595232,0.8847307718489561,0,LR,False,spambase
818,0.9228430854077739,0.9155985060079703,0.9000983106765023,0.919980350059554,0.8814122200503739,1,LR,True,spambase
819,0.9237126506251652,0.9164130720772687,0.9011588589544882,0.921593184355239,0.8819653120168042,1,LR,False,spambase
820,0.9274060363389114,0.9213816599207009,0.9064772934612164,0.9208508272393361,0.8929785278758351,2,LR,True,spambase
821,0.9276230498998979,0.921656382523807,0.9067585974660134,0.9209178257220556,0.8935279730820472,2,LR,False,spambase
822,0.9228400634608847,0.9150110157272577,0.899476078168425,0.9222514555633503,0.8780851591446158,3,LR,True,spambase
823,0.9228398745892041,0.9150110157272577,0.8994794081795696,0.9222214072857784,0.8780851591446158,3,LR,False,spambase
824,0.9241459222604163,0.9163823205232048,0.9013789144382163,0.9245850609267044,0.8797517285643435,4,LR,True,spambase
825,0.9243631246930835,0.9166582587130502,0.9017010284919269,0.9246638710066539,0.8803036049440345,4,LR,False,spambase
826,0.921755562270993,0.9144120113810451,0.8986504730925936,0.9184200763218295,0.8797565909113011,5,LR,True,spambase
827,0.9219729535753409,0.914495361041958,0.8988427805706553,0.9194260584816023,0.8792059301183496,5,LR,False,spambase
828,0.8154752011483398,0.8390628915558362,0.8023282063847438,0.694251656045593,0.9503639466697786,0,NB,True,spambase
829,0.8154752011483398,0.8390628915558362,0.8023282063847438,0.694251656045593,0.9503639466697786,0,NB,False,spambase
830,0.8119978846371775,0.836578020361221,0.79969852352438,0.6891687286384197,0.9525678054283242,1,NB,True,spambase
831,0.8119978846371775,0.836578020361221,0.79969852352438,0.6891687286384197,0.9525678054283242,1,NB,False,spambase
832,0.8174317228874703,0.8413488843885555,0.8047433256042646,0.6958500250848805,0.9542185722204394,2,NB,True,spambase
833,0.8174317228874703,0.8413488843885555,0.8047433256042646,0.6958500250848805,0.9542185722204394,2,NB,False,spambase
834,0.8178642390359989,0.841417769962491,0.8047600781141024,0.6966798499001032,0.9525629430813666,3,NB,True,spambase
835,0.8178642390359989,0.841417769962491,0.8047600781141024,0.6966798499001032,0.9525629430813666,3,NB,False,spambase
836,0.8176494919351792,0.8417238519130308,0.805038562444266,0.6956900007972536,0.9553271873267789,4,NB,True,spambase
837,0.8176494919351792,0.8417238519130308,0.805038562444266,0.6956900007972536,0.9553271873267789,4,NB,False,spambase
838,0.8159109281154383,0.839903346832241,0.8031792328025045,0.6940723018567707,0.9531208973947545,5,NB,True,spambase
839,0.8159109281154383,0.839903346832241,0.8031792328025045,0.6940723018567707,0.9531208973947545,5,NB,False,spambase
840,0.9117597174479659,0.908190931445275,0.8883933367480251,0.8861537937009265,0.891345994884811,0,DT,True,spambase
841,0.9121941223133003,0.9085496115026638,0.8888773023316187,0.8870768440908681,0.891345994884811,0,DT,False,spambase
842,0.9080627431722887,0.9050479839697978,0.8842010110403545,0.8780353957740132,0.8907989808520776,1,DT,True,spambase
843,0.908279945604956,0.9052267162051226,0.8844479341491196,0.8784936645243405,0.8907977652653383,1,DT,False,spambase
844,0.9102360896007253,0.9080837888975724,0.8874392821272789,0.8774171056069566,0.8979466308797931,2,DT,True,spambase
845,0.9102360896007252,0.9079871907364212,0.887372678895066,0.877802326064932,0.8973947545001021,2,DT,False,spambase
846,0.9117600951913271,0.9089594621808955,0.8889608677413555,0.8825225894929984,0.8957524968151627,3,DT,True,spambase
847,0.9111082990216447,0.9083248439336613,0.8881841395899367,0.8815619166043478,0.8952006204354717,3,DT,False,spambase
848,0.9163215351490197,0.911957679841227,0.8935210355994961,0.896048396262947,0.8913472104715504,4,DT,True,spambase
849,0.9163215351490197,0.9119576798412272,0.8935199756644921,0.896033899195593,0.8913472104715504,4,DT,False,spambase
850,0.910236656215767,0.9086706713849151,0.8878302607644459,0.874865457475249,0.9012724761988116,5,DT,True,spambase
851,0.9100192649114192,0.908490723562851,0.8875773425168427,0.8743440879258311,0.9012712606120722,5,DT,False,spambase
852,0.9517508404789785,0.9466864750101108,0.9377289846632595,0.953359271374229,0.922784714726104,0,RF,True,spambase
853,0.9517506516072979,0.9467824653778922,0.9377663099535571,0.9528597250035103,0.9233353755190555,0,RF,False,spambase
854,0.9502291013485438,0.9444699755446969,0.9355581597790854,0.9547685797840019,0.9172756756231097,1,RF,True,spambase
855,0.9504464926528916,0.9447459137345424,0.9358569460539989,0.9547983478519249,0.9178275520028008,1,RF,False,spambase
856,0.9521833566275073,0.9471356752949536,0.938369192404722,0.954036675242606,0.9233244352384009,2,RF,True,spambase
857,0.9519659653231595,0.9468597371051082,0.9380719744671071,0.954021836846232,0.9227725588587099,2,RF,False,spambase
858,0.953052732973218,0.948337241802226,0.9395742548803871,0.9535643100466975,0.9260862483103344,3,RF,True,spambase
859,0.9530525441015374,0.948337241802226,0.9395718437598359,0.9535580271201,0.9260862483103344,3,RF,False,spambase
860,0.9530536773316208,0.9479538881244702,0.9394218690673952,0.9555697408757989,0.9238848207252677,4,RF,True,spambase
861,0.9532708797642881,0.948229218520946,0.9397194768556398,0.9555933589557015,0.9244354815182192,4,RF,False,spambase
862,0.9563130359233937,0.9522831183276059,0.943937471546469,0.9549011818299573,0.9332606412463168,5,RF,True,spambase
863,0.9563130359233937,0.9522831183276059,0.943937471546469,0.9549011818299573,0.9332606412463168,5,RF,False,spambase
864,0.5115511551155115,0.5115077117462531,0.5342675705601583,0.5101265760381696,0.5609424015336354,0,KNN,True,Hill_Valley_with_noise
865,0.5115511551155115,0.5115022655977692,0.5342763804129544,0.5101803713964674,0.5609424015336354,0,KNN,False,Hill_Valley_with_noise
866,0.5132013201320133,0.5132178023701638,0.5324866420969332,0.5122759677430062,0.5544505925409551,1,KNN,True,Hill_Valley_with_noise
867,0.5132013201320133,0.5132178023701638,0.5324866420969332,0.5122759677430062,0.5544505925409551,1,KNN,False,Hill_Valley_with_noise
