,ds,alg,task,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall
2456,mfeat_pixel,SVC,impute,0.000500000000000056,0.000500000000000056,0.0004936170117774141,0.000556625117390741,0.000500000000000056
2457,mfeat_pixel,SVC,impute,0.0010000000000000009,0.0010000000000000009,0.0010159138362815234,0.000993072228891556,0.0010000000000000009
2458,mfeat_pixel,SVC,impute,-0.0015000000000000568,-0.0015000000000000568,-0.0014970404371200674,-0.001578933012138406,-0.0015000000000000568
2459,mfeat_pixel,SVC,impute,-0.000500000000000056,-0.000500000000000056,-0.00048495437779072503,-0.0004792609351433885,-0.000500000000000056
2460,mfeat_pixel,LR,impute,-0.0015000000000000568,-0.0015000000000000568,-0.0014835311662372286,-0.001536728431825174,-0.0015000000000000568
2461,mfeat_pixel,LR,impute,0.0,0.0,-2.0864785722496393e-06,4.716158934614523e-05,0.0
2462,mfeat_pixel,LR,impute,-0.0004999999999999449,-0.0004999999999999449,-0.00048718367195577095,-0.0004109473171628464,-0.0004999999999999449
2463,mfeat_pixel,LR,impute,0.0,0.0,2.7584299299054926e-05,-1.2790933527795367e-05,0.0
2464,mfeat_pixel,LR,impute,0.0014999999999999458,0.0014999999999999458,0.0014918276360718075,0.0014503246267058012,0.0014999999999999458
2465,mfeat_pixel,LR,impute,0.0024999999999999467,0.0024999999999999467,0.0024881274905580453,0.00236316902081235,0.0024999999999999467
2466,mfeat_pixel,NB,impute,0.0,0.0,0.0,0.0,0.0
2467,mfeat_pixel,NB,impute,-0.0004999999999999449,-0.0004999999999999449,-0.00048410182184877026,-0.0004979579913095833,-0.0004999999999999449
2468,mfeat_pixel,NB,impute,0.0,0.0,0.0,0.0,0.0
2469,mfeat_pixel,NB,impute,-0.0004999999999999449,-0.0004999999999999449,-0.0005148423005566505,-0.0005399659863944972,-0.0004999999999999449
2470,mfeat_pixel,NB,impute,0.0004999999999999449,0.0004999999999999449,0.0005084615889218158,0.0005011210778016473,0.0004999999999999449
2471,mfeat_pixel,NB,impute,0.0,0.0,0.0,0.0,0.0
2472,mfeat_pixel,DT,impute,0.0045000000000000595,0.0045000000000000595,0.004048485696801496,0.0035012066480091253,0.0045000000000000595
2473,mfeat_pixel,DT,impute,0.007499999999999951,0.00749999999999984,0.0077985502219447556,0.007281500965419352,0.00749999999999984
2474,mfeat_pixel,DT,impute,0.0010000000000000009,0.001000000000000112,0.0009663279809207781,0.0015729449297079423,0.001000000000000112
2475,mfeat_pixel,DT,impute,-0.00649999999999995,-0.00649999999999995,-0.006250644112272052,-0.004551363226720229,-0.00649999999999995
2476,mfeat_pixel,DT,impute,-0.0035000000000000586,-0.0034999999999999476,-0.0035916442505470325,-0.004392405126343535,-0.0034999999999999476
2477,mfeat_pixel,DT,impute,0.0010000000000000009,0.0009999999999998899,0.0010969409150329845,0.0010293898335616003,0.0009999999999998899
2478,mfeat_pixel,RF,impute,0.0,0.0,-2.4347401929025736e-05,-7.845328400934992e-05,0.0
2479,mfeat_pixel,RF,impute,0.0010000000000000009,0.0010000000000000009,0.0010230683132184115,0.0009454007722713431,0.0010000000000000009
2480,mfeat_pixel,RF,impute,-0.000500000000000056,-0.000500000000000056,-0.0005080611086121234,-0.0005900683019636199,-0.000500000000000056
2481,mfeat_pixel,RF,impute,-0.0024999999999999467,-0.0024999999999999467,-0.002510692168402384,-0.002405537000391922,-0.0024999999999999467
2482,mfeat_pixel,RF,impute,-0.0024999999999999467,-0.0024999999999999467,-0.002537438490756827,-0.0024772428958064197,-0.0024999999999999467
2483,mfeat_pixel,RF,impute,-0.0020000000000000018,-0.0020000000000000018,-0.0020229059417936623,-0.0020871025438076174,-0.0020000000000000018
2484,banana,KNN,impute,-0.0007547169811320531,-0.00040792097905639757,-0.00017189919833737743,-0.0031361606944007026,0.00294612794612803
2485,banana,KNN,impute,0.002830188679245227,0.0033143219702727045,0.00392063336177606,-6.101655598611533e-05,0.007996632996633113
2486,banana,KNN,impute,-0.0016981132075470917,-0.0017361830802323786,-0.001891528057241465,-0.0017482680994687083,-0.002104377104377164
2487,banana,KNN,impute,0.002452830188679145,0.0020257868240083354,0.0019113976806385269,0.005688721252549711,-0.002104377104377053
2488,banana,KNN,impute,0.0022641509433962703,0.0025646916036792256,0.003022012343095737,0.0007341999015080258,0.005471380471380516
2489,banana,KNN,impute,-0.0026415094339622414,-0.0027883716324209606,-0.0031638505235103143,-0.0021285309668221952,-0.004208754208754217
2490,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2491,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2492,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2493,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2494,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2495,banana,SVC,impute,0.0,0.0,0.0,0.0,0.0
2496,banana,LR,impute,0.00018867924528309654,0.00017099863201097687,9.452654168048968e-05,-0.00010961371232476314,0.0
2497,banana,LR,impute,0.0018867924528302993,0.0020649380259504246,0.006243059500835507,0.02074723557235214,0.0037878787878787984
2498,banana,LR,impute,0.002075471698113285,0.001999302187400742,0.0024975483543041854,0.02618533395474254,0.0012626262626262985
2499,banana,LR,impute,0.0009433962264151496,0.0009338713169081414,0.0012164777766409118,0.009445192928278834,0.0008417508417507963
2500,banana,LR,impute,-0.0013207547169811207,-0.0011575513456497655,-6.99475105130909e-05,-0.007594523464969805,0.0004208754208753912
2501,banana,LR,impute,-0.0022641509433961593,-0.002091422662558018,-0.0017259504858151142,-0.016745382289061528,-0.0004208754208755022
2502,banana,NB,impute,0.0016981132075472027,0.0016178658449520489,0.0017060209054831077,0.004230884893411169,0.0008417508417508657
2503,banana,NB,impute,0.0009433962264151496,0.001052188552188471,0.0022211853542571935,0.0016158626726474612,0.002104377104377053
2504,banana,NB,impute,-0.0009433962264150386,-0.000973310395334992,-0.0015655921185752097,-0.0020266253981369164,-0.0012626262626262985
2505,banana,NB,impute,0.0013207547169811207,0.0013547467377836853,0.0021283333589183218,0.002967917295786937,0.0016835016835016758
2506,banana,NB,impute,-0.00018867924528309654,-9.212047515727573e-05,0.0005582509922756884,-0.0008912583399969254,0.0008417508417508657
2507,banana,NB,impute,-0.0013207547169811207,-0.0014336248946372754,-0.0027960998832505246,-0.0023368424947594058,-0.002525252525252486
2508,banana,DT,impute,-0.0016981132075470917,-0.0018150612370859687,-0.002208696568120838,-0.001374994350708536,-0.002946127946127919
2509,banana,DT,impute,0.0037735849056603765,0.00361716803235268,0.003750450906878755,0.005173502257429852,0.002104377104377053
2510,banana,DT,impute,0.00037735849056608206,6.592371503455485e-05,-0.0002798331476234761,0.0025860806064593733,-0.002946127946127919
2511,banana,DT,impute,0.007924528301886835,0.0076946505640076435,0.008167962397147122,0.010727129932266544,0.005471380471380405
2512,banana,DT,impute,0.0016981132075470917,0.001341792295964872,0.0008716502710967022,0.0042414986563471535,-0.002104377104377164
2513,banana,DT,impute,-0.005660377358490676,-0.006037057764143983,-0.007130050321748849,-0.004435395923794605,-0.009680134680134511
2514,banana,RF,impute,0.0041509433962263476,0.003761969904240825,0.003789748189384823,0.007612205919251824,0.0
2515,banana,RF,impute,0.003962264150943251,0.004379752840765194,0.005070015979586784,0.0015840070580375176,0.008417508417508324
2516,banana,RF,impute,0.00037735849056597104,-0.0002495889123796946,-0.0006716728258912008,0.004878004860638052,-0.0063131313131311595
2517,banana,RF,impute,0.0016981132075472027,0.0012234750606844313,0.0009069197652458172,0.005132588716535436,-0.0033670033670033517
2518,banana,RF,impute,0.0013207547169811207,0.0008025996398088875,0.000522609360890991,0.004962643039395975,-0.004208754208754217
2519,banana,RF,impute,0.00037735849056597104,0.0001053627934612944,-8.419106646095909e-05,0.00239635908944269,-0.002525252525252597
2520,mfeat_factors,KNN,impute,0.0,0.0,0.0,0.0,0.0
2521,mfeat_factors,KNN,impute,0.000500000000000056,0.000500000000000056,0.0004873507690148493,0.00041245791245803076,0.000500000000000056
2522,mfeat_factors,KNN,impute,-0.0004999999999999449,-0.0004999999999999449,-0.0004993188778166235,-0.0005190783760312678,-0.0004999999999999449
2523,mfeat_factors,KNN,impute,0.0,0.0,-6.9679190384253076e-06,-0.00010159720666802485,0.0
2524,mfeat_factors,KNN,impute,-0.000500000000000056,-0.000500000000000056,-0.0005300162047902068,-0.000578652853202799,-0.000500000000000056
2525,mfeat_factors,KNN,impute,0.0,0.0,0.0,0.0,0.0
2526,mfeat_factors,SVC,impute,0.0,0.0,0.0,0.0,0.0
2527,mfeat_factors,SVC,impute,0.0,0.0,2.363752858802748e-05,7.95247391885967e-05,0.0
2528,mfeat_factors,SVC,impute,0.0010000000000000009,0.0010000000000000009,0.0010047849830218114,0.0010416416566624287,0.0010000000000000009
2529,mfeat_factors,SVC,impute,0.0,0.0,-2.2100786087775326e-05,3.803636839361246e-05,0.0
2530,mfeat_factors,SVC,impute,0.000500000000000056,0.000500000000000056,0.0005060695299862195,0.0004729970957287888,0.000500000000000056
2531,mfeat_factors,SVC,impute,0.0,0.0,6.635485280459541e-06,8.524868637038718e-05,0.0
2532,mfeat_factors,LR,impute,-0.0010000000000000009,-0.0010000000000000009,-0.0010048003599879562,-0.0010392618585896019,-0.0010000000000000009
2533,mfeat_factors,LR,impute,-0.0004999999999999449,-0.0004999999999999449,-0.0004950495049506065,-0.0004901960784311488,-0.0004999999999999449
2534,mfeat_factors,LR,impute,0.0,0.0,0.0,0.0,0.0
2535,mfeat_factors,LR,impute,0.0,0.0,-1.4698408616231617e-05,-4.941976790717728e-05,0.0
2536,mfeat_factors,LR,impute,-0.0010000000000000009,-0.0010000000000000009,-0.001010757198168788,-0.0009729911195248686,-0.0010000000000000009
2537,mfeat_factors,LR,impute,0.0,0.0,0.0,0.0,0.0
2538,mfeat_factors,NB,impute,0.0,0.0,4.1864881461517456e-07,-1.5731175553534982e-05,0.0
2539,mfeat_factors,NB,impute,0.000500000000000056,0.000500000000000056,0.0005202020202019764,0.0005408163265305799,0.000500000000000056
2540,mfeat_factors,NB,impute,0.0010000000000000009,0.0010000000000000009,0.0009887150199627825,0.0008599896547629715,0.0010000000000000009
2541,mfeat_factors,NB,impute,0.0,0.0,3.788115190483943e-05,0.00015352963219206206,0.0
2542,mfeat_factors,NB,impute,0.0004999999999999449,0.0004999999999999449,0.0005168531971564416,0.0003759398496240296,0.0004999999999999449
2543,mfeat_factors,NB,impute,-0.0010000000000000009,-0.0010000000000000009,-0.0009661489701610071,-0.0007279221862035445,-0.0010000000000000009
2544,mfeat_factors,DT,impute,-0.0015000000000000568,-0.0014999999999999458,-0.0014184774515528797,-0.0018560964178777617,-0.0014999999999999458
2545,mfeat_factors,DT,impute,-0.0010000000000000009,-0.0010000000000000009,-0.0009416875065015873,-0.00096463357851162,-0.0010000000000000009
2546,mfeat_factors,DT,impute,-0.0020000000000000018,-0.0019999999999998908,-0.0018845232998924155,-0.0009739049263299826,-0.0019999999999998908
2547,mfeat_factors,DT,impute,0.004999999999999893,0.004999999999999893,0.0048519571417452445,0.0036073292277716273,0.004999999999999893
2548,mfeat_factors,DT,impute,0.009000000000000119,0.008999999999999897,0.009176868234656577,0.00861830329247415,0.008999999999999897
2549,mfeat_factors,DT,impute,-0.0045000000000000595,-0.0044999999999999485,-0.004677947553736961,-0.00464983576671385,-0.0044999999999999485
2550,mfeat_factors,RF,impute,-0.0010000000000000009,-0.0010000000000000009,-0.000913113392426057,-0.0007667412564739129,-0.0010000000000000009
2551,mfeat_factors,RF,impute,-0.0020000000000000018,-0.0019999999999997797,-0.002004260350030096,-0.0020735809730020316,-0.0019999999999997797
2552,mfeat_factors,RF,impute,0.0025000000000000577,0.0025000000000000577,0.0025139150594354343,0.0025216336105305936,0.0025000000000000577
2553,mfeat_factors,RF,impute,-0.0010000000000000009,-0.0010000000000000009,-0.0009905468996777023,-0.001295666006136842,-0.0010000000000000009
2554,mfeat_factors,RF,impute,-0.0010000000000000009,-0.0010000000000000009,-0.0009685727323885951,-0.0011279084758375468,-0.0010000000000000009
2555,mfeat_factors,RF,impute,-0.0004999999999999449,-0.0004999999999999449,-0.0005373264241730347,-0.0004929422434494235,-0.0004999999999999449
2556,spambase,KNN,impute,-0.0013037812110452407,-0.0015572075978127486,-0.0018612671462332475,-0.0008458799780177717,-0.0027557351382365702
2557,spambase,KNN,impute,0.0008695652173912327,0.0008145660692983059,0.0010532862048219238,0.0015957030878960277,0.0005530919664303857
2558,spambase,KNN,impute,-0.0019559551240884154,-0.0019032469483331038,-0.0024266366480545365,-0.0032403659080172398,-0.0016544135523335335
2559,spambase,KNN,impute,-0.0017385638197405795,-0.0020130936097222385,-0.0023442652250958984,-0.001344327627692321,-0.003308827104666845
2560,spambase,KNN,impute,-0.0006514184263212153,-0.0006327948671253081,-0.0007790462569806644,-0.0010573155908453202,-0.000548229619472651
2561,spambase,KNN,impute,-0.0002166358176255434,-0.0003701051775176767,-0.00037772157210758106,0.0003792414460853655,-0.0010988904124241694
2562,spambase,SVC,impute,0.00021739130434794696,0.00017934002869457455,0.00025517092736082603,0.0005189701214292075,0.0
2563,spambase,SVC,impute,-0.0004344048653344146,-0.0005506607929516294,-0.0006085328178069283,-0.00011114988538574178,-0.0011013215859030367
2564,spambase,SVC,impute,-0.0006521739130436188,-0.0002488333959994593,-0.0006122939131207872,-0.0029698252180730966,0.0016544135523335335
2565,spambase,SVC,impute,-0.0008695652173911217,-0.0007173601147776321,-0.0010640269725121776,-0.002143513258546337,0.0
2566,spambase,SVC,impute,0.0002181467910702395,0.0001805556154338417,0.0002652712428632409,0.0005276042867016217,2.4311734788673434e-06
2567,spambase,SVC,impute,-0.0010869565217391797,-0.0010892886724045425,-0.0013913144688509904,-0.0017028263215905781,-0.001102537172642415
2568,spambase,LR,impute,0.0006521739130431747,0.000731216408385249,0.0008850580385088014,0.0006340177580466122,0.0011037527593820151
2569,spambase,LR,impute,0.00021758017602835356,0.00037314414436595555,0.0003559385244588098,-0.0004537197364695711,0.0011049683461212823
2570,spambase,LR,impute,-0.0015211725153931877,-0.0015445668909441768,-0.0019225256360677623,-0.0021733870848303916,-0.0016544135523334225
2571,spambase,LR,impute,-0.0006523627847239144,-0.0008278145695364003,-0.0009259625588045051,-0.0001478229421917332,-0.0016556291390728006
2572,spambase,LR,impute,0.00021739130434783593,0.00037192855762679944,0.0003716983667464424,-0.0003954742855100113,0.001102537172642526
2573,spambase,LR,impute,-0.0010865787783779224,-0.0010892886724043205,-0.0013828863612211917,-0.001681585160815846,-0.001102537172642526
2574,spambase,NB,impute,-0.0026081290371321453,-0.0023452766666349767,-0.0024106446012716054,-0.0029981833448130546,-0.0011037527593820151
2575,spambase,NB,impute,-0.0010862010350168871,-0.000896092350102351,-0.0009225211755564677,-0.0013878600050010181,1.2155867396002051e-06
2576,spambase,NB,impute,-0.002391493219506602,-0.0020687306834197283,-0.0021532627048163056,-0.0029216327643685203,-0.0005506607929516294
2577,spambase,NB,impute,-0.001520983643712448,-0.0014479687297931365,-0.0015036987798692225,-0.0016617709924091617,-0.001102537172642415
2578,spambase,NB,impute,-0.0015211725153930766,-0.0013513705686423183,-0.001396795774042059,-0.0018022074843291325,-0.0005506607929514074
2579,spambase,NB,impute,-0.001955766252408231,-0.001613452464879983,-0.001654331193003955,-0.002431047892153204,1.2155867396002051e-06
2580,spambase,DT,impute,-0.0013043478260867936,-0.0023263461268032692,-0.0022913688805331622,0.0026380973895971938,-0.007163452655327807
2581,spambase,DT,impute,-0.0021739130434780263,-0.0024701952083713286,-0.00282595303959432,-0.0018915169000868204,-0.003864350244576098
2582,spambase,DT,impute,-0.005431005175083992,-0.00467426586618358,-0.00610241774540321,-0.011090455339669458,-0.0010988904124241694
2583,spambase,DT,impute,0.0067372417179768496,0.006234512430844608,0.00801652696046573,0.012173015177917135,0.0038607034843578525
2584,spambase,DT,impute,-0.0036943300721488104,-0.003242584603476817,-0.0042957285586537886,-0.007638621824147984,-0.0011049683461212823
2585,spambase,DT,impute,0.004779964492124034,0.00558278702388737,0.006418701439886765,0.0035990470226668902,0.009372173760830882
2586,spambase,RF,impute,-0.0013039700827256473,-0.0016531979655939333,-0.0017906338787569975,-0.00019789357098043414,-0.0033063959311881996
2587,spambase,RF,impute,0.0006517961696822505,0.0010197953050991027,0.0009853801637521586,-0.0009097288566588535,0.0027569507249758374
2588,spambase,RF,impute,-0.0028255203414802033,-0.0029104015465639677,-0.003672163514705673,-0.0041068003078389426,-0.003310042691406223
2589,spambase,RF,impute,0.0023907377327841983,0.0025517214891749296,0.0031355511797567237,0.0029684340832619727,0.003310042691406445
2590,spambase,RF,impute,-0.0019565217391303014,-0.0020010606962236333,-0.00249900304809747,-0.0027154282698288457,-0.0022087211055032974
2591,spambase,RF,impute,0.0013049144411287905,0.0013658346556195688,0.0016775263282083896,0.0016823934253480388,0.0016556291390730227
2592,Hill_Valley_with_noise,KNN,impute,-0.005775577557755818,-0.0057838096897873115,-0.00595135670182001,-0.005324279441958235,-0.006611624259323823
2593,Hill_Valley_with_noise,KNN,impute,-0.0008250825082508628,-0.000822368421052655,0.00028896398052236094,-0.0008195894330604858,0.0016556291390729116
2594,Hill_Valley_with_noise,KNN,impute,0.0008250825082508628,0.0008278145695364003,0.0004428656671888742,0.0007711038961037975,0.0
2595,Hill_Valley_with_noise,KNN,impute,0.0,-1.0892296967490722e-05,0.0007167754102210822,-0.00011664952189971434,0.0016338445451377082
2596,Hill_Valley_with_noise,KNN,impute,-0.0024752475247524774,-0.0024779975601254,-0.00186923479758061,-0.0020008135179324094,-0.0016556291390729116
2597,Hill_Valley_with_noise,KNN,impute,0.0016501650165016146,0.0016501829905890553,0.0022690998596234246,0.0014369885040919073,0.0033112582781457123
2598,Hill_Valley_with_noise,SVC,impute,-0.0008250825082507518,-0.000822368421052655,-0.002108018737944306,-0.00016869095816451907,-0.0016447368421051989
2599,Hill_Valley_with_noise,SVC,impute,0.0024752475247524774,0.0024779975601255666,0.0029563527807087153,0.012939882697947214,0.0016447368421051989
2600,Hill_Valley_with_noise,SVC,impute,-0.0008250825082508628,-0.0008278145695365113,-0.002416671897558287,-0.0009920634920634885,-0.0016556291390728006
2601,Hill_Valley_with_noise,SVC,impute,-0.0016501650165017256,-0.0016501829905890553,-0.004344794920954409,-0.0003048780487805436,-0.0033003659811780828
2602,Hill_Valley_with_noise,SVC,impute,-0.0008250825082508628,-0.0008278145695366224,-0.0022422190544071907,0.0,-0.001655629139072884
2603,Hill_Valley_with_noise,SVC,impute,0.0008250825082508628,0.0008278145695365113,0.0005206574355510751,0.006924687845740407,0.0
2604,Hill_Valley_with_noise,LR,impute,0.0,0.0,0.0,0.0,0.0
2605,Hill_Valley_with_noise,LR,impute,0.0008250825082507518,0.0008332607180202567,0.001908448463732948,0.00016848082482601168,0.0016665214360405134
2606,Hill_Valley_with_noise,LR,impute,0.0,0.0,0.0,0.0,0.0
2607,Hill_Valley_with_noise,LR,impute,0.0016501650165016146,0.0016501829905890553,0.003342696003823753,0.0006097442770820471,0.0033003659811781105
2608,Hill_Valley_with_noise,LR,impute,0.0,0.0,0.0,0.0,0.0
2609,Hill_Valley_with_noise,LR,impute,0.0008250825082508628,0.000822368421052766,0.0008868554547770691,0.003768637023353949,1.1102230246251565e-16
2610,Hill_Valley_with_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2611,Hill_Valley_with_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2612,Hill_Valley_with_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2613,Hill_Valley_with_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2614,Hill_Valley_with_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2615,Hill_Valley_with_noise,NB,impute,-0.0008250825082508073,-0.0008223684210525994,-0.00036832701169248194,-0.0004294486001803488,0.0
2616,Hill_Valley_with_noise,DT,impute,0.0024752475247524774,0.0025052283025444044,-0.0012929041612084191,0.003564628305370743,-0.006578947368421018
2617,Hill_Valley_with_noise,DT,impute,0.007425742574257432,0.007466669571279061,0.010187396808823856,0.007071811610544265,0.01325592540955045
2618,Hill_Valley_with_noise,DT,impute,0.004125412541254092,0.004117288253746909,0.0009524272292624758,0.0052096764260801676,-0.0033112582781457123
2619,Hill_Valley_with_noise,DT,impute,-1.1102230246251565e-16,3.2676890902805233e-05,0.006949871998368606,-0.0027648264804985834,0.016469153014987747
2620,Hill_Valley_with_noise,DT,impute,-0.0066006600660065695,-0.006611624259323712,-0.007427788837256477,-0.006656209444183103,-0.008289037992331938
2621,Hill_Valley_with_noise,DT,impute,0.0016501650165017256,0.0016283983966538518,0.003684414457643004,0.0008959976978047957,0.006578947368421018
2622,Hill_Valley_with_noise,RF,impute,-0.0008250825082508628,-0.000882276054374409,-0.0032560904434819626,-0.0017614563654062554,-0.004999564308121318
2623,Hill_Valley_with_noise,RF,impute,-0.008250825082508295,-0.008218238062042471,-0.010665644520127526,-0.007077027658205393,-0.014791739281979854
2624,Hill_Valley_with_noise,RF,impute,0.0016501650165016146,0.0016719675845241477,0.005089309940734754,0.0010828445785968643,0.00990109794353422
2625,Hill_Valley_with_noise,RF,impute,-0.008250825082508295,-0.00823457650749404,-0.00476611743573907,-0.010083776933927369,-1.0892296967601744e-05
2626,Hill_Valley_with_noise,RF,impute,0.004950495049504955,0.0049614412687346565,0.0036681858696866465,0.004405232605687814,0.0033330428720809158
2627,Hill_Valley_with_noise,RF,impute,0.0033003300330032292,0.0033330428720808047,0.00573484176188388,0.0034072751712871385,0.0066660857441617205
2628,Hill_Valley_without_noise,KNN,impute,0.0,6.535947712416057e-05,-0.0027637768053944134,0.0010332101739710664,-0.006535947712418277
2629,Hill_Valley_without_noise,KNN,impute,-0.0024752475247524774,-0.002467320261437922,-0.002729113917204984,-0.002190884911945079,-0.0032679738562091387
2630,Hill_Valley_without_noise,KNN,impute,0.0008250825082508628,0.0008006535947713278,0.0018568808613520504,0.0005888422513776748,0.0032679738562091387
2631,Hill_Valley_without_noise,KNN,impute,-0.0066006600660065695,-0.006552287581699345,-0.0085724940332641,-0.005719687903385728,-0.011437908496731986
2632,Hill_Valley_without_noise,KNN,impute,0.0008250825082507518,0.0007843137254902599,0.002602610080675749,0.0004837794102438009,0.004901960784313708
2633,Hill_Valley_without_noise,KNN,impute,-0.0024752475247524774,-0.002483660130718879,-0.0020869566289795083,-0.002527445741582146,-0.0016339869281045694
2634,Hill_Valley_without_noise,SVC,impute,0.0008250825082508628,0.0008333333333332416,0.00039928775697406493,0.0004804820403604415,0.0
2635,Hill_Valley_without_noise,SVC,impute,-0.0016501650165017256,-0.0016503267973855262,-0.0011744916638080083,-0.0009213829065767287,-0.0016339869281047914
2636,Hill_Valley_without_noise,SVC,impute,-0.0008250825082507518,-0.0008333333333332416,-0.00041425020712515526,-0.000505009696186165,0.0
2637,Hill_Valley_without_noise,SVC,impute,0.0008250825082508628,0.0008169934640522847,0.0007574916759156558,0.0004069893640112898,0.0016339869281044583
2638,Hill_Valley_without_noise,SVC,impute,0.0,0.0,1.9378578387518886e-06,3.63864670871461e-06,0.0
2639,Hill_Valley_without_noise,SVC,impute,0.0,0.0,0.0,0.0,0.0
2640,Hill_Valley_without_noise,LR,impute,0.0,1.6339869280956876e-05,-0.0002992341463328163,0.00023269103770884314,-0.0016339869281047914
2641,Hill_Valley_without_noise,LR,impute,0.0008250825082507518,0.0008333333333332416,0.00046911842771257817,0.0006104417670683704,0.0
2642,Hill_Valley_without_noise,LR,impute,0.0016501650165017256,0.0016666666666667052,0.0009327903233673496,0.0012046674960237702,0.0
2643,Hill_Valley_without_noise,LR,impute,0.0016501650165017256,0.001683006535947662,0.0006105782157214135,0.0013823021928052182,-0.0016339869281045694
2644,Hill_Valley_without_noise,LR,impute,-0.0008250825082509738,-0.0008333333333332416,-0.00048133122610594103,-0.0006334446122232551,0.0
2645,Hill_Valley_without_noise,LR,impute,-0.0008250825082508628,-0.0008333333333333526,-0.00045758297914155754,-0.0005936254980080102,0.0
2646,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2647,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2648,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2649,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2650,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2651,Hill_Valley_without_noise,NB,impute,0.0,0.0,0.0,0.0,0.0
2652,Hill_Valley_without_noise,DT,impute,0.0,9.803921568618534e-05,-0.004557533590334395,0.0006679723020939221,-0.009803921568627416
2653,Hill_Valley_without_noise,DT,impute,-0.007425742574257321,-0.00736928104575163,-0.008548239665780555,-0.004708294502310584,-0.013071895424836555
2654,Hill_Valley_without_noise,DT,impute,-0.008250825082508406,-0.008235294117647007,-0.00875492660955246,-0.007656378027679156,-0.009803921568627416
2655,Hill_Valley_without_noise,DT,impute,0.0016501650165017256,0.0016666666666665941,0.0010707908790370535,0.0020779134873997185,-1.1102230246251565e-16
2656,Hill_Valley_without_noise,DT,impute,-0.0033003300330032292,-0.0034313725490197067,0.0022298042541137875,-0.004613180358873259,0.009803921568627416
2657,Hill_Valley_without_noise,DT,impute,-0.011551155115511635,-0.011470588235294121,-0.013741289152329528,-0.009283285336085023,-0.019607843137254943
2658,Hill_Valley_without_noise,RF,impute,0.0024752475247524774,0.0025000000000000577,0.001459679153261284,0.002915615944884431,-1.1102230246251565e-16
2659,Hill_Valley_without_noise,RF,impute,0.004125412541254092,0.0040686274509803555,0.006349664204021499,0.002877888679041707,0.009803921568627416
2660,Hill_Valley_without_noise,RF,impute,0.0008250825082507518,0.0008496732026144205,-0.00029021720432231835,0.001038647481078847,-0.0016339869281045694
2661,Hill_Valley_without_noise,RF,impute,-0.0066006600660065695,-0.006633986928104463,-0.005193136349103233,-0.006844433742436484,-0.0032679738562091387
2662,Hill_Valley_without_noise,RF,impute,0.0066006600660065695,0.006617647058823617,0.005652377636005568,0.006449796482436154,0.004901960784313819
2663,Hill_Valley_without_noise,RF,impute,0.009075907590759047,0.009035947712418224,0.010473986559977,0.00777662362082665,0.013071895424836666
2664,waveform_40,KNN,impute,0.0009999999999998899,0.0010179309654843038,0.000994748742972007,0.0010275804471945316,0.0010179309654843038
2665,waveform_40,KNN,impute,0.0011999999999999789,0.0012058836436766862,0.0011116483209057115,0.0010055202736558577,0.0012058836436766862
2666,waveform_40,KNN,impute,0.0039999999999998925,0.0040268433548353855,0.003952788918253236,0.0039653543103752575,0.0040268433548353855
2667,waveform_40,KNN,impute,0.001000000000000112,0.0010360366414083888,0.0009227338404600438,0.0009323890005566993,0.0010360366414083888
2668,waveform_40,KNN,impute,-0.0052000000000000934,-0.0051850259050120195,-0.005245620951735641,-0.005154770740117498,-0.0051850259050120195
2669,waveform_40,KNN,impute,-0.00040000000000006697,-0.00041493729463126794,-0.00034626986047525676,-0.0005087186114499653,-0.00041493729463126794
2670,waveform_40,SVC,impute,0.001000000000000112,0.0009978757666083693,0.0009966487983079642,0.0008275020761340235,0.0009978757666083693
2671,waveform_40,SVC,impute,-0.0006000000000000449,-0.0005886833428030425,-0.0006135297081848456,-0.0005353454950449699,-0.0005886833428030425
2672,waveform_40,SVC,impute,0.0013999999999999568,0.001386629308829268,0.001384060365779205,0.0014116563801692683,0.001386629308829268
2673,waveform_40,SVC,impute,-0.0013999999999999568,-0.001409992474841304,-0.0014030846726926782,-0.0014049752272831117,-0.001409992474841304
2674,waveform_40,SVC,impute,0.0010000000000000009,0.0009935930379963986,0.0010068919544290456,0.0010166001288619553,0.0009935930379963986
2675,waveform_40,SVC,impute,-0.0008000000000001339,-0.000802819773405794,-0.0008175451039351689,-0.0008213956204647932,-0.000802819773405794
