,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
229,0.9456428571428571,0.9455014954732809,0.94538117848607,0.945333629347042,0.9455014954732809,mnist,0,RF,False,20
230,0.9491428571428572,0.948528697412133,0.9484317640576311,0.9484283616454355,0.948528697412133,mnist,1,RF,True,20
231,0.9502857142857143,0.9497232979231829,0.9495848070431068,0.9495548481630662,0.9497232979231829,mnist,1,RF,False,20
232,0.9457142857142857,0.9453409617347159,0.9452410364029772,0.9452065159542805,0.9453409617347159,mnist,2,RF,True,20
233,0.9457142857142857,0.9453409617347159,0.9452410364029772,0.9452065159542805,0.9453409617347159,mnist,2,RF,False,20
234,0.9480714285714286,0.9474023000668359,0.9473273367282256,0.9473685850137267,0.9474023000668359,mnist,3,RF,True,20
235,0.9480714285714286,0.9474023000668359,0.9473273367282256,0.9473685850137267,0.9474023000668359,mnist,3,RF,False,20
236,0.9512142857142857,0.9504740049610122,0.950451623857792,0.9505055506884533,0.9504740049610122,mnist,4,RF,True,20
237,0.9508571428571428,0.9500917122337311,0.9500673175361001,0.9501138896935778,0.9500917122337311,mnist,4,RF,False,20
238,0.9493571428571429,0.9489317111021249,0.9488451551365203,0.9488436211242796,0.9489317111021249,mnist,5,RF,True,20
239,0.9493571428571429,0.9489317111021249,0.9488451551365203,0.9488436211242796,0.9489317111021249,mnist,5,RF,False,20
240,0.47691242036663056,0.11111635732906312,0.1041877909400917,0.10265895973116557,0.11111635732906312,poker,0,KNN,True,1
241,0.48310260387703535,0.1111288416473149,0.10057799873207979,0.10265412996437145,0.1111288416473149,poker,0,KNN,False,1
242,0.4456346767348611,0.09988018433255777,0.09039642101009442,0.09204694729630648,0.09988018433255777,poker,1,KNN,True,1
243,0.45298094652735094,0.10012575457852728,0.09372768623651592,0.09241525476284367,0.10012575457852728,poker,1,KNN,False,1
244,0.4594686881103599,0.10021834426847302,0.09556395218543387,0.09250224029052745,0.10021834426847302,poker,2,KNN,True,1
245,0.4902878996302475,0.10026837114143747,0.08569634572839192,0.0926683198261545,0.10026837114143747,poker,2,KNN,False,1
246,0.47193685915259365,0.10015836055409051,0.0957123189445084,0.09254727102830713,0.10015836055409051,poker,3,KNN,True,1
247,0.44310299411713056,0.09985543397786503,0.09672333573125566,0.09711140654531761,0.09985543397786503,poker,3,KNN,False,1
248,0.4764538882547487,0.10002175401720206,0.09374243261902218,0.09228865690480144,0.10002175401720206,poker,4,KNN,True,1
249,0.4755319460297948,0.0997994927316616,0.09347853992910429,0.09206700971989054,0.0997994927316616,poker,4,KNN,False,1
250,0.48204895561994515,0.0998617546834344,0.09037493439914954,0.09220044718307555,0.0998617546834344,poker,5,KNN,True,1
251,0.4592540560579897,0.10005805542151891,0.09547857256177837,0.09244712876442922,0.10005805542151891,poker,5,KNN,False,1
252,0.47691242036663056,0.11111635732906312,0.1041877909400917,0.10265895973116557,0.11111635732906312,poker,0,KNN,True,5
253,0.48310260387703535,0.1111288416473149,0.10057799873207979,0.10265412996437145,0.1111288416473149,poker,0,KNN,False,5
254,0.4456346767348611,0.09988018433255777,0.09039642101009442,0.09204694729630648,0.09988018433255777,poker,1,KNN,True,5
255,0.45298094652735094,0.10012575457852728,0.09372768623651592,0.09241525476284367,0.10012575457852728,poker,1,KNN,False,5
256,0.4594686881103599,0.10021834426847302,0.09556395218543387,0.09250224029052745,0.10021834426847302,poker,2,KNN,True,5
257,0.4902878996302475,0.10026837114143747,0.08569634572839192,0.0926683198261545,0.10026837114143747,poker,2,KNN,False,5
258,0.47193685915259365,0.10015836055409051,0.0957123189445084,0.09254727102830713,0.10015836055409051,poker,3,KNN,True,5
259,0.44310299411713056,0.09985543397786503,0.09672333573125566,0.09711140654531761,0.09985543397786503,poker,3,KNN,False,5
260,0.4764538882547487,0.10002175401720206,0.09374243261902218,0.09228865690480144,0.10002175401720206,poker,4,KNN,True,5
261,0.4755319460297948,0.0997994927316616,0.09347853992910429,0.09206700971989054,0.0997994927316616,poker,4,KNN,False,5
262,0.48204895561994515,0.0998617546834344,0.09037493439914954,0.09220044718307555,0.0998617546834344,poker,5,KNN,True,5
263,0.4592540560579897,0.10005805542151891,0.09547857256177837,0.09244712876442922,0.10005805542151891,poker,5,KNN,False,5
264,0.47691242036663056,0.11111635732906312,0.1041877909400917,0.10265895973116557,0.11111635732906312,poker,0,KNN,True,10
265,0.48310260387703535,0.1111288416473149,0.10057799873207979,0.10265412996437145,0.1111288416473149,poker,0,KNN,False,10
266,0.4456346767348611,0.09988018433255777,0.09039642101009442,0.09204694729630648,0.09988018433255777,poker,1,KNN,True,10
267,0.45298094652735094,0.10012575457852728,0.09372768623651592,0.09241525476284367,0.10012575457852728,poker,1,KNN,False,10
268,0.4594686881103599,0.10021834426847302,0.09556395218543387,0.09250224029052745,0.10021834426847302,poker,2,KNN,True,10
